user_id,true_label,risk_score,predicted_blacklist,risk_level,data_source
677201,0,0.349680134,0,低風險,train
447353,0,0.349679233,0,低風險,train
142222,,0.349664454,0,低風險,predict
470925,,0.349655377,0,低風險,predict
437758,0,0.349653119,0,低風險,train
42407,0,0.349625581,0,低風險,train
576224,,0.349603255,0,低風險,predict
326204,0,0.349592148,0,低風險,train
192341,0,0.349557304,0,低風險,train
910802,0,0.349550264,0,低風險,train
295312,,0.349544485,0,低風險,predict
546316,,0.349503472,0,低風險,predict
770116,0,0.349476953,0,低風險,train
10838,0,0.34947242,0,低風險,train
565548,,0.349470173,0,低風險,predict
978731,0,0.349457818,0,低風險,train
925252,,0.349451093,0,低風險,predict
301181,0,0.349444726,0,低風險,train
946931,0,0.349442704,0,低風險,train
225183,,0.349424135,0,低風險,predict
195490,0,0.349419916,0,低風險,train
329424,0,0.349409858,0,低風險,train
381741,,0.349406707,0,低風險,predict
865061,,0.349400353,0,低風險,predict
112838,0,0.349393988,0,低風險,train
993930,,0.349368986,0,低風險,predict
948738,,0.349356128,0,低風險,predict
172575,0,0.349354809,0,低風險,train
912170,0,0.349351078,0,低風險,train
853025,0,0.349341474,0,低風險,train
800492,,0.349335946,0,低風險,predict
847466,0,0.349334123,0,低風險,train
572304,0,0.349328913,0,低風險,train
107443,0,0.349328547,0,低風險,train
816687,,0.349318519,0,低風險,predict
631791,0,0.349310585,0,低風險,train
299492,,0.349295461,0,低風險,predict
740709,0,0.34928985,0,低風險,train
845879,0,0.349260266,0,低風險,train
987551,,0.349221008,0,低風險,predict
544483,0,0.349219056,0,低風險,train
449769,,0.349216677,0,低風險,predict
982143,0,0.349202427,0,低風險,train
930786,0,0.349191223,0,低風險,train
838845,,0.349180519,0,低風險,predict
719838,,0.349169943,0,低風險,predict
239016,0,0.349159703,0,低風險,train
118427,0,0.349137318,0,低風險,train
570347,0,0.349115169,0,低風險,train
583778,0,0.349112507,0,低風險,train
269181,0,0.349078185,0,低風險,train
250710,,0.349037078,0,低風險,predict
738459,0,0.349024606,0,低風險,train
1000563,0,0.349016988,0,低風險,train
630373,0,0.348989933,0,低風險,train
489940,,0.34898053,0,低風險,predict
362035,,0.348973092,0,低風險,predict
927497,0,0.348965955,0,低風險,train
818230,,0.348956396,0,低風險,predict
669704,,0.348951501,0,低風險,predict
116831,,0.34890124,0,低風險,predict
928209,,0.348900214,0,低風險,predict
157295,0,0.348891619,0,低風險,train
638088,,0.34888716,0,低風險,predict
791871,0,0.348881586,0,低風險,train
234756,0,0.348875274,0,低風險,train
885681,0,0.34886523,0,低風險,train
584691,0,0.348861328,0,低風險,train
996882,0,0.348855005,0,低風險,train
947938,0,0.348852152,0,低風險,train
980661,,0.348847781,0,低風險,predict
826787,,0.34883698,0,低風險,predict
367473,0,0.348830332,0,低風險,train
572522,0,0.348826699,0,低風險,train
699347,0,0.34876912,0,低風險,train
995985,0,0.348756712,0,低風險,train
479329,0,0.348756063,0,低風險,train
241729,0,0.348750913,0,低風險,train
208774,0,0.348726314,0,低風險,train
804807,0,0.348723866,0,低風險,train
725030,0,0.348712138,0,低風險,train
989423,0,0.34868547,0,低風險,train
838638,0,0.348684119,0,低風險,train
734778,0,0.348661881,0,低風險,train
827839,0,0.348636328,0,低風險,train
28042,0,0.348629967,0,低風險,train
440327,0,0.348590058,0,低風險,train
817347,0,0.348585386,0,低風險,train
955050,0,0.348584691,0,低風險,train
643859,0,0.348565365,0,低風險,train
421215,,0.348558502,0,低風險,predict
450539,0,0.348531011,0,低風險,train
337947,0,0.348528301,0,低風險,train
524847,0,0.348495698,0,低風險,train
980224,0,0.348478034,0,低風險,train
851126,0,0.348477465,0,低風險,train
60955,0,0.348470677,0,低風險,train
979109,,0.348457899,0,低風險,predict
427805,0,0.348455365,0,低風險,train
167236,,0.348418634,0,低風險,predict
628734,0,0.348410338,0,低風險,train
993599,0,0.348373404,0,低風險,train
105966,0,0.348370661,0,低風險,train
972987,,0.348345121,0,低風險,predict
68744,0,0.348344192,0,低風險,train
482539,0,0.348342762,0,低風險,train
473785,0,0.348328748,0,低風險,train
818895,0,0.348325973,0,低風險,train
993064,0,0.348323567,0,低風險,train
940545,,0.348320881,0,低風險,predict
231184,0,0.348312105,0,低風險,train
860114,,0.348307908,0,低風險,predict
374160,,0.348285953,0,低風險,predict
730848,,0.348272076,0,低風險,predict
663333,0,0.348257508,0,低風險,train
343936,0,0.348239476,0,低風險,train
988514,,0.348238818,0,低風險,predict
557358,0,0.348236889,0,低風險,train
992123,0,0.348219899,0,低風險,train
34335,0,0.348211566,0,低風險,train
984184,0,0.348197265,0,低風險,train
823387,0,0.34819582,0,低風險,train
701978,,0.348179803,0,低風險,predict
966319,,0.348152863,0,低風險,predict
962783,0,0.348141744,0,低風險,train
163778,,0.348137586,0,低風險,predict
743638,,0.348131348,0,低風險,predict
857823,0,0.348091531,0,低風險,train
604133,0,0.34808469,0,低風險,train
883781,0,0.348073248,0,低風險,train
503081,0,0.348043515,0,低風險,train
675012,0,0.348035971,0,低風險,train
465839,0,0.348035151,0,低風險,train
855719,0,0.348022667,0,低風險,train
7952,,0.348019764,0,低風險,predict
362877,,0.348016443,0,低風險,predict
220576,0,0.348011869,0,低風險,train
676125,0,0.348008768,0,低風險,train
46873,,0.3480028,0,低風險,predict
200990,0,0.347986345,0,低風險,train
971222,,0.347974647,0,低風險,predict
825337,0,0.347971051,0,低風險,train
228657,0,0.347959534,0,低風險,train
674978,,0.347931155,0,低風險,predict
23922,,0.347930498,0,低風險,predict
370792,,0.347899656,0,低風險,predict
919821,0,0.347875899,0,低風險,train
199659,,0.347872623,0,低風險,predict
668161,,0.347868966,0,低風險,predict
903331,0,0.347859382,0,低風險,train
735156,0,0.347849209,0,低風險,train
895091,,0.347828427,0,低風險,predict
232670,0,0.347823194,0,低風險,train
979378,0,0.34781968,0,低風險,train
125055,0,0.34779169,0,低風險,train
153707,0,0.347775288,0,低風險,train
984960,0,0.347771245,0,低風險,train
944866,0,0.347767373,0,低風險,train
985193,0,0.347764215,0,低風險,train
444784,0,0.347763545,0,低風險,train
816791,,0.347760333,0,低風險,predict
137818,0,0.347744667,0,低風險,train
335985,,0.347738554,0,低風險,predict
130585,,0.347728834,0,低風險,predict
547402,0,0.347726118,0,低風險,train
679220,,0.347707009,0,低風險,predict
201538,0,0.347703985,0,低風險,train
556036,0,0.347700077,0,低風險,train
130979,0,0.347690754,0,低風險,train
529623,0,0.347657583,0,低風險,train
177843,0,0.347604616,0,低風險,train
609569,0,0.347596864,0,低風險,train
584251,0,0.347592003,0,低風險,train
955325,0,0.347590506,0,低風險,train
943910,0,0.34757467,0,低風險,train
476026,,0.347564173,0,低風險,predict
368985,0,0.347559561,0,低風險,train
659314,0,0.347555862,0,低風險,train
587274,,0.347555323,0,低風險,predict
647752,0,0.347538919,0,低風險,train
933834,0,0.347534419,0,低風險,train
674012,,0.347532099,0,低風險,predict
850408,,0.347519419,0,低風險,predict
781612,0,0.347506363,0,低風險,train
462822,,0.347503318,0,低風險,predict
502527,0,0.347496453,0,低風險,train
660184,0,0.347469496,0,低風險,train
997614,0,0.347467263,0,低風險,train
775226,0,0.347454562,0,低風險,train
455045,,0.347439094,0,低風險,predict
946167,0,0.347432172,0,低風險,train
489250,0,0.347423972,0,低風險,train
25703,0,0.347369354,0,低風險,train
473846,0,0.347338083,0,低風險,train
284667,0,0.347320707,0,低風險,train
489311,,0.347297631,0,低風險,predict
359703,0,0.347274305,0,低風險,train
384635,0,0.34726694,0,低風險,train
95530,,0.347256855,0,低風險,predict
965928,,0.347232444,0,低風險,predict
213542,,0.347223773,0,低風險,predict
529091,0,0.347223391,0,低風險,train
425332,0,0.34722187,0,低風險,train
995168,,0.347196857,0,低風險,predict
865189,0,0.347195442,0,低風險,train
88566,0,0.347192698,0,低風險,train
989885,0,0.347159973,0,低風險,train
190725,0,0.347159404,0,低風險,train
990100,0,0.347145526,0,低風險,train
175700,,0.34714368,0,低風險,predict
593033,0,0.347141762,0,低風險,train
698613,0,0.347118411,0,低風險,train
250826,0,0.347110592,0,低風險,train
780093,,0.347105299,0,低風險,predict
997111,0,0.347104626,0,低風險,train
193481,0,0.347098706,0,低風險,train
504108,0,0.347097168,0,低風險,train
750789,0,0.34709536,0,低風險,train
904264,,0.347066369,0,低風險,predict
388359,0,0.347026972,0,低風險,train
145825,,0.346988785,0,低風險,predict
989553,0,0.346966112,0,低風險,train
860984,,0.346962224,0,低風險,predict
288543,,0.346948144,0,低風險,predict
760251,0,0.34693154,0,低風險,train
263747,0,0.346904527,0,低風險,train
913108,,0.346900311,0,低風險,predict
989327,0,0.346898577,0,低風險,train
238294,0,0.346882688,0,低風險,train
114015,0,0.346878971,0,低風險,train
889276,0,0.346877564,0,低風險,train
982107,0,0.346875862,0,低風險,train
970990,0,0.346867954,0,低風險,train
419428,0,0.346844318,0,低風險,train
764434,0,0.346804479,0,低風險,train
914170,0,0.346790807,0,低風險,train
104087,0,0.34678792,0,低風險,train
772774,0,0.346780535,0,低風險,train
920182,0,0.346777004,0,低風險,train
528791,0,0.346759935,0,低風險,train
235792,0,0.346752779,0,低風險,train
876218,0,0.346739787,0,低風險,train
654129,0,0.346726907,0,低風險,train
36881,0,0.346720812,0,低風險,train
694713,0,0.346716825,0,低風險,train
470754,0,0.346651783,0,低風險,train
680846,0,0.346646195,0,低風險,train
993950,,0.34661243,0,低風險,predict
646159,0,0.346577024,0,低風險,train
209225,0,0.346572661,0,低風險,train
938800,0,0.346563706,0,低風險,train
754953,0,0.346551271,0,低風險,train
574226,0,0.346549019,0,低風險,train
754255,,0.346546772,0,低風險,predict
958491,0,0.346542955,0,低風險,train
942382,0,0.34653277,0,低風險,train
849657,0,0.346521247,0,低風險,train
962823,0,0.346516643,0,低風險,train
936060,0,0.346511606,0,低風險,train
806993,0,0.346480471,0,低風險,train
476884,,0.346466952,0,低風險,predict
926958,,0.346463584,0,低風險,predict
250102,0,0.346449369,0,低風險,train
740723,,0.346436688,0,低風險,predict
782739,,0.34643549,0,低風險,predict
723624,0,0.346387205,0,低風險,train
731609,0,0.346373295,0,低風險,train
832763,,0.34634667,0,低風險,predict
88021,,0.346341333,0,低風險,predict
724026,,0.346331574,0,低風險,predict
841760,0,0.346318304,0,低風險,train
949805,0,0.346316853,0,低風險,train
967535,0,0.34630688,0,低風險,train
973961,0,0.346303932,0,低風險,train
646216,,0.34629925,0,低風險,predict
707671,0,0.3462967,0,低風險,train
998501,0,0.346287463,0,低風險,train
58271,0,0.346282975,0,低風險,train
970396,0,0.346280016,0,低風險,train
855734,,0.346279358,0,低風險,predict
903249,0,0.346274448,0,低風險,train
575304,0,0.346269135,0,低風險,train
613518,0,0.34625421,0,低風險,train
1733,0,0.346229074,0,低風險,train
959998,0,0.346173519,0,低風險,train
114071,0,0.346162251,0,低風險,train
873672,0,0.346160589,0,低風險,train
317541,,0.346142379,0,低風險,predict
771120,0,0.346142036,0,低風險,train
460827,0,0.346140035,0,低風險,train
549997,0,0.34612666,0,低風險,train
653268,0,0.346112923,0,低風險,train
791236,0,0.346112228,0,低風險,train
977135,0,0.346093823,0,低風險,train
977768,,0.346092266,0,低風險,predict
426805,0,0.346087865,0,低風險,train
119387,,0.346061946,0,低風險,predict
950192,0,0.346061273,0,低風險,train
975516,0,0.346037569,0,低風險,train
259100,0,0.346006779,0,低風險,train
979599,0,0.346005128,0,低風險,train
49083,0,0.345999005,0,低風險,train
309433,,0.345987928,0,低風險,predict
966727,,0.345983791,0,低風險,predict
837536,0,0.345975009,0,低風險,train
813876,0,0.345964759,0,低風險,train
7621,0,0.345925297,0,低風險,train
976584,0,0.34591109,0,低風險,train
836182,0,0.345909079,0,低風險,train
174787,0,0.345898961,0,低風險,train
871446,0,0.345896751,0,低風險,train
977029,,0.345894427,0,低風險,predict
99498,0,0.345892436,0,低風險,train
211084,0,0.345870596,0,低風險,train
563950,0,0.345870252,0,低風險,train
679125,,0.345862002,0,低風險,predict
219641,0,0.345826843,0,低風險,train
963472,0,0.345817489,0,低風險,train
985450,0,0.345815301,0,低風險,train
842033,0,0.345798716,0,低風險,train
492272,,0.345787778,0,低風險,predict
975335,0,0.345787383,0,低風險,train
642763,,0.345777562,0,低風險,predict
153307,,0.345729485,0,低風險,predict
101666,0,0.345717681,0,低風險,train
837424,0,0.345698812,0,低風險,train
462312,,0.34568013,0,低風險,predict
228020,0,0.345661802,0,低風險,train
370160,0,0.345657088,0,低風險,train
510980,0,0.345652357,0,低風險,train
990074,,0.345633954,0,低風險,predict
781572,,0.345601845,0,低風險,predict
654139,0,0.345600157,0,低風險,train
992259,0,0.345583244,0,低風險,train
887630,0,0.34555972,0,低風險,train
499960,0,0.345550173,0,低風險,train
389714,0,0.345526927,0,低風險,train
695390,,0.345514714,0,低風險,predict
451293,0,0.345512999,0,低風險,train
709523,0,0.345512888,0,低風險,train
792548,0,0.345451441,0,低風險,train
273362,0,0.345443559,0,低風險,train
788687,,0.345425456,0,低風險,predict
494380,,0.345423796,0,低風險,predict
793866,,0.345418163,0,低風險,predict
951862,0,0.345415673,0,低風險,train
969838,0,0.345410198,0,低風險,train
993273,0,0.345385788,0,低風險,train
632773,0,0.345379722,0,低風險,train
116739,0,0.345377067,0,低風險,train
699202,0,0.345376766,0,低風險,train
96545,,0.345370872,0,低風險,predict
966565,,0.345342728,0,低風險,predict
499721,0,0.345320932,0,低風險,train
708834,0,0.345320825,0,低風險,train
77483,,0.345315312,0,低風險,predict
251868,0,0.345308022,0,低風險,train
934577,,0.345298446,0,低風險,predict
841840,0,0.345298081,0,低風險,train
169067,0,0.345281919,0,低風險,train
966875,,0.345281311,0,低風險,predict
111225,0,0.345271919,0,低風險,train
676624,0,0.345268025,0,低風險,train
981949,0,0.345262365,0,低風險,train
469471,0,0.345251857,0,低風險,train
584471,0,0.345245527,0,低風險,train
988025,0,0.345236973,0,低風險,train
845807,0,0.345229286,0,低風險,train
545476,0,0.345223381,0,低風險,train
261668,,0.345215828,0,低風險,predict
695563,0,0.345198391,0,低風險,train
554888,0,0.345193237,0,低風險,train
476803,0,0.345183069,0,低風險,train
649536,,0.345178415,0,低風險,predict
800035,,0.345147619,0,低風險,predict
992018,,0.345130626,0,低風險,predict
444639,0,0.34512834,0,低風險,train
192575,0,0.345098132,0,低風險,train
374071,0,0.345088234,0,低風險,train
261416,0,0.34508693,0,低風險,train
30266,0,0.345083579,0,低風險,train
425650,0,0.345067616,0,低風險,train
740932,0,0.345056708,0,低風險,train
740201,0,0.345054074,0,低風險,train
961435,0,0.345041399,0,低風險,train
304371,0,0.345022373,0,低風險,train
101235,0,0.344998278,0,低風險,train
995587,0,0.34499264,0,低風險,train
9541,0,0.344990321,0,低風險,train
714342,0,0.344984802,0,低風險,train
320046,0,0.344970054,0,低風險,train
148542,0,0.344956054,0,低風險,train
550330,0,0.344955674,0,低風險,train
928102,0,0.344954649,0,低風險,train
532018,0,0.344934899,0,低風險,train
986892,,0.344933005,0,低風險,predict
989785,0,0.344919114,0,低風險,train
173059,0,0.344912241,0,低風險,train
924918,0,0.344894891,0,低風險,train
721949,,0.344886849,0,低風險,predict
988591,0,0.344883107,0,低風險,train
480702,,0.344868648,0,低風險,predict
108323,,0.344834968,0,低風險,predict
753793,0,0.344829287,0,低風險,train
745296,0,0.344829177,0,低風險,train
937423,0,0.344820525,0,低風險,train
850419,0,0.344820087,0,低風險,train
370958,0,0.344811012,0,低風險,train
883146,0,0.344803058,0,低風險,train
712887,,0.344771214,0,低風險,predict
536860,0,0.344764557,0,低風險,train
532137,,0.344756932,0,低風險,predict
98,,0.344742628,0,低風險,predict
616449,0,0.344737514,0,低風險,train
598873,0,0.344732415,0,低風險,train
957125,0,0.344730554,0,低風險,train
359537,0,0.344723091,0,低風險,train
628945,0,0.344710491,0,低風險,train
432116,0,0.344707034,0,低風險,train
984277,0,0.344701998,0,低風險,train
543075,0,0.344689822,0,低風險,train
728274,0,0.344679714,0,低風險,train
183554,0,0.344664456,0,低風險,train
282350,0,0.344663171,0,低風險,train
968720,0,0.344653032,0,低風險,train
150991,0,0.344652856,0,低風險,train
865350,,0.344627731,0,低風險,predict
39729,0,0.344619926,0,低風險,train
188218,0,0.344603113,0,低風險,train
227462,0,0.344589979,0,低風險,train
6643,0,0.34456318,0,低風險,train
40131,0,0.344558228,0,低風險,train
498655,0,0.344541461,0,低風險,train
261467,0,0.344525424,0,低風險,train
928829,0,0.344475738,0,低風險,train
869690,0,0.344465621,0,低風險,train
3942,,0.344464227,0,低風險,predict
688122,0,0.344462764,0,低風險,train
760273,0,0.344462214,0,低風險,train
890547,0,0.344451712,0,低風險,train
587271,,0.344449721,0,低風險,predict
915845,,0.344405675,0,低風險,predict
650327,0,0.344398315,0,低風險,train
93341,0,0.344385967,0,低風險,train
651933,0,0.34437568,0,低風險,train
603242,,0.344356511,0,低風險,predict
501237,0,0.344348457,0,低風險,train
321483,0,0.344347095,0,低風險,train
156708,0,0.344342785,0,低風險,train
920031,,0.344330282,0,低風險,predict
833310,0,0.344272987,0,低風險,train
646539,0,0.344246524,0,低風險,train
935226,0,0.344243172,0,低風險,train
981487,0,0.344213751,0,低風險,train
658923,0,0.344206016,0,低風險,train
536648,0,0.344190015,0,低風險,train
441553,0,0.344178769,0,低風險,train
181052,,0.344163635,0,低風險,predict
705085,0,0.344149263,0,低風險,train
467524,0,0.344148181,0,低風險,train
46722,,0.344134937,0,低風險,predict
572337,0,0.344129752,0,低風險,train
441384,0,0.344125819,0,低風險,train
958232,0,0.344105791,0,低風險,train
302043,0,0.34409761,0,低風險,train
328478,0,0.344092452,0,低風險,train
110037,0,0.344071735,0,低風險,train
952649,,0.344046496,0,低風險,predict
540130,,0.344039908,0,低風險,predict
958456,0,0.344038059,0,低風險,train
894417,0,0.344034526,0,低風險,train
467012,,0.344020892,0,低風險,predict
14385,0,0.344020377,0,低風險,train
731844,0,0.344009677,0,低風險,train
665486,0,0.344005253,0,低風險,train
737258,,0.343997015,0,低風險,predict
65028,0,0.343982637,0,低風險,train
989146,,0.343975414,0,低風險,predict
589751,0,0.343967839,0,低風險,train
950474,0,0.343916108,0,低風險,train
928899,0,0.343894649,0,低風險,train
224240,0,0.343892936,0,低風險,train
997837,0,0.343887974,0,低風險,train
993400,,0.34388302,0,低風險,predict
944711,0,0.34387382,0,低風險,train
307813,0,0.343848154,0,低風險,train
929077,0,0.343842032,0,低風險,train
259535,0,0.343794397,0,低風險,train
933599,0,0.343792991,0,低風險,train
578569,0,0.343786003,0,低風險,train
913405,,0.343785763,0,低風險,predict
740788,0,0.343772714,0,低風險,train
700130,0,0.343761649,0,低風險,train
836453,,0.343760323,0,低風險,predict
967196,0,0.343759895,0,低風險,train
742224,0,0.343754846,0,低風險,train
179329,,0.343738545,0,低風險,predict
572615,0,0.343727772,0,低風險,train
328405,0,0.343696665,0,低風險,train
951642,0,0.343691488,0,低風險,train
497071,0,0.343645021,0,低風險,train
475443,0,0.343630653,0,低風險,train
927979,0,0.343583749,0,低風險,train
289915,,0.343573914,0,低風險,predict
822768,0,0.343572529,0,低風險,train
353045,,0.343553418,0,低風險,predict
985511,0,0.343548249,0,低風險,train
19775,,0.34353851,0,低風險,predict
954029,0,0.34352553,0,低風險,train
559604,0,0.343506273,0,低風險,train
959652,0,0.343503775,0,低風險,train
944547,0,0.343498998,0,低風險,train
403169,0,0.34346508,0,低風險,train
716195,0,0.343460327,0,低風險,train
127067,0,0.343454802,0,低風險,train
298721,,0.343440547,0,低風險,predict
757589,0,0.343437219,0,低風險,train
978439,0,0.343435786,0,低風險,train
934719,,0.343419381,0,低風險,predict
721814,0,0.343409955,0,低風險,train
621848,0,0.343394669,0,低風險,train
623820,0,0.343383697,0,低風險,train
935410,0,0.343382278,0,低風險,train
905567,0,0.343375422,0,低風險,train
511550,0,0.34337539,0,低風險,train
657881,0,0.343355334,0,低風險,train
338475,0,0.34333758,0,低風險,train
839683,0,0.343318685,0,低風險,train
951114,0,0.343318526,0,低風險,train
361470,,0.34331815,0,低風險,predict
802787,,0.343317048,0,低風險,predict
844275,0,0.343304622,0,低風險,train
828023,0,0.343288278,0,低風險,train
429865,0,0.343280266,0,低風險,train
207149,0,0.343272805,0,低風險,train
583331,0,0.343267878,0,低風險,train
638221,0,0.343267591,0,低風險,train
965904,0,0.343265028,0,低風險,train
983409,0,0.343245202,0,低風險,train
123275,0,0.343244216,0,低風險,train
949402,0,0.343243766,0,低風險,train
884415,0,0.343238527,0,低風險,train
980327,,0.3432276,0,低風險,predict
319816,0,0.34321832,0,低風險,train
450644,0,0.343216034,0,低風險,train
948272,0,0.343202824,0,低風險,train
924082,,0.343198024,0,低風險,predict
938548,0,0.343191383,0,低風險,train
348737,0,0.343190381,0,低風險,train
85596,0,0.343167176,0,低風險,train
875016,0,0.343151555,0,低風險,train
262820,,0.343140854,0,低風險,predict
756333,0,0.343130226,0,低風險,train
538932,,0.343106514,0,低風險,predict
469718,0,0.343104142,0,低風險,train
469531,0,0.343091347,0,低風險,train
922388,0,0.343088816,0,低風險,train
383322,0,0.343064366,0,低風險,train
818389,0,0.343059427,0,低風險,train
192129,0,0.343037923,0,低風險,train
498559,0,0.343032423,0,低風險,train
181587,0,0.342972681,0,低風險,train
671206,0,0.342968529,0,低風險,train
888211,0,0.342966618,0,低風險,train
896665,0,0.342950154,0,低風險,train
393923,,0.342930276,0,低風險,predict
757883,0,0.342923861,0,低風險,train
212820,0,0.342905224,0,低風險,train
984499,0,0.342890881,0,低風險,train
972794,0,0.342879243,0,低風險,train
832061,0,0.342867397,0,低風險,train
79933,,0.34284932,0,低風險,predict
408285,0,0.342844086,0,低風險,train
67126,,0.34283955,0,低風險,predict
896584,0,0.342809676,0,低風險,train
23766,0,0.342791867,0,低風險,train
713678,0,0.342772628,0,低風險,train
28881,0,0.342764773,0,低風險,train
942571,,0.342764174,0,低風險,predict
76407,0,0.342741124,0,低風險,train
911646,0,0.342722481,0,低風險,train
981658,0,0.342701565,0,低風險,train
950785,0,0.342695882,0,低風險,train
801152,0,0.342692601,0,低風險,train
877655,0,0.342692003,0,低風險,train
607405,,0.342689986,0,低風險,predict
160698,0,0.342678419,0,低風險,train
945906,0,0.342676207,0,低風險,train
691453,,0.342664309,0,低風險,predict
167306,,0.342655366,0,低風險,predict
946478,0,0.342648746,0,低風險,train
49015,0,0.342640347,0,低風險,train
94079,0,0.342617562,0,低風險,train
961240,0,0.342615666,0,低風險,train
904338,0,0.342614215,0,低風險,train
6873,0,0.342613946,0,低風險,train
552213,0,0.342613646,0,低風險,train
560452,,0.342596887,0,低風險,predict
584508,0,0.342589682,0,低風險,train
72357,0,0.34258163,0,低風險,train
439110,0,0.342568055,0,低風險,train
244695,0,0.342566779,0,低風險,train
845099,0,0.342563585,0,低風險,train
670473,0,0.342555785,0,低風險,train
363177,,0.342532943,0,低風險,predict
24996,0,0.342484042,0,低風險,train
384145,0,0.342470672,0,低風險,train
513076,0,0.342454059,0,低風險,train
658157,,0.34244074,0,低風險,predict
883050,0,0.342435354,0,低風險,train
403192,0,0.342422384,0,低風險,train
736705,0,0.342409861,0,低風險,train
194190,0,0.342408975,0,低風險,train
700387,0,0.342394226,0,低風險,train
961145,0,0.342392708,0,低風險,train
815073,0,0.342386963,0,低風險,train
151138,0,0.342385515,0,低風險,train
690055,,0.342350578,0,低風險,predict
680873,0,0.342346844,0,低風險,train
250256,0,0.342320996,0,低風險,train
590719,0,0.342316893,0,低風險,train
211495,,0.342304179,0,低風險,predict
476812,0,0.342298689,0,低風險,train
81434,0,0.342274785,0,低風險,train
680137,0,0.342262539,0,低風險,train
859723,0,0.342241318,0,低風險,train
941024,0,0.342236787,0,低風險,train
726267,0,0.342233344,0,低風險,train
872008,,0.342231316,0,低風險,predict
888838,0,0.342226073,0,低風險,train
957773,,0.342213549,0,低風險,predict
683634,0,0.34221089,0,低風險,train
573114,0,0.342207627,0,低風險,train
789427,,0.342200276,0,低風險,predict
163255,0,0.342199896,0,低風險,train
581066,0,0.342197979,0,低風險,train
961902,0,0.342186941,0,低風險,train
374158,,0.342181957,0,低風險,predict
912432,,0.342157126,0,低風險,predict
647074,,0.342155093,0,低風險,predict
761024,,0.342151322,0,低風險,predict
725769,0,0.342130404,0,低風險,train
268580,0,0.342122202,0,低風險,train
23022,0,0.342108651,0,低風險,train
213103,,0.342105136,0,低風險,predict
304574,0,0.342101386,0,低風險,train
641101,0,0.342093581,0,低風險,train
955502,0,0.342088808,0,低風險,train
947175,0,0.342073643,0,低風險,train
966419,1,0.342056604,0,低風險,train
651774,0,0.342048239,0,低風險,train
38123,0,0.34204305,0,低風險,train
271213,0,0.342009562,0,低風險,train
3442,0,0.342006781,0,低風險,train
986263,0,0.342006763,0,低風險,train
1000542,0,0.342003746,0,低風險,train
944166,0,0.341968297,0,低風險,train
673161,0,0.341947942,0,低風險,train
438342,0,0.341931493,0,低風險,train
342862,0,0.341920414,0,低風險,train
120456,,0.341914885,0,低風險,predict
167769,0,0.341910199,0,低風險,train
302210,0,0.341909556,0,低風險,train
860702,,0.341877239,0,低風險,predict
958571,0,0.341857178,0,低風險,train
476845,0,0.341856966,0,低風險,train
12864,0,0.341850251,0,低風險,train
830882,0,0.341848298,0,低風險,train
460193,0,0.341827397,0,低風險,train
553620,0,0.341788301,0,低風險,train
732323,,0.341783954,0,低風險,predict
683069,,0.341776167,0,低風險,predict
335150,0,0.341773,0,低風險,train
724427,0,0.341768825,0,低風險,train
320739,0,0.341762171,0,低風險,train
882965,0,0.341762124,0,低風險,train
495930,0,0.341739313,0,低風險,train
641039,,0.341725314,0,低風險,predict
433457,,0.341719967,0,低風險,predict
137878,0,0.34170959,0,低風險,train
846863,0,0.341685791,0,低風險,train
323970,0,0.341682226,0,低風險,train
340908,0,0.34168073,0,低風險,train
749830,,0.341676238,0,低風險,predict
366228,0,0.341670888,0,低風險,train
557158,0,0.341650746,0,低風險,train
496942,0,0.341650498,0,低風險,train
551263,0,0.341629712,0,低風險,train
908736,0,0.341623856,0,低風險,train
480293,,0.341623093,0,低風險,predict
129250,,0.341599869,0,低風險,predict
868571,0,0.341592167,0,低風險,train
691488,,0.341592076,0,低風險,predict
660244,0,0.341576935,0,低風險,train
669021,,0.341519866,0,低風險,predict
755973,0,0.341513188,0,低風險,train
752428,0,0.341509257,0,低風險,train
287991,,0.341505541,0,低風險,predict
657062,,0.34149261,0,低風險,predict
346579,0,0.341469581,0,低風險,train
686345,,0.34146128,0,低風險,predict
936893,0,0.341442801,0,低風險,train
944443,,0.341435862,0,低風險,predict
559196,0,0.341432916,0,低風險,train
301697,0,0.341422427,0,低風險,train
714936,0,0.341399146,0,低風險,train
973447,0,0.341373649,0,低風險,train
941369,0,0.34137038,0,低風險,train
993566,0,0.341347282,0,低風險,train
761184,0,0.341332856,0,低風險,train
799355,0,0.341323486,0,低風險,train
753801,,0.341298889,0,低風險,predict
381182,0,0.341259025,0,低風險,train
762104,,0.341235455,0,低風險,predict
744543,0,0.341227196,0,低風險,train
826288,0,0.341225479,0,低風險,train
902057,,0.341198886,0,低風險,predict
171650,0,0.341177886,0,低風險,train
419040,,0.341177386,0,低風險,predict
587190,0,0.34117369,0,低風險,train
918353,0,0.341164115,0,低風險,train
817505,0,0.34114223,0,低風險,train
15926,0,0.341125124,0,低風險,train
487466,,0.341123765,0,低風險,predict
984722,0,0.341121774,0,低風險,train
842965,,0.341118158,0,低風險,predict
726442,0,0.341100874,0,低風險,train
819815,0,0.341089725,0,低風險,train
956265,0,0.341054217,0,低風險,train
597094,0,0.341052248,0,低風險,train
479204,0,0.341040888,0,低風險,train
616640,0,0.341037367,0,低風險,train
891506,0,0.34102981,0,低風險,train
317700,,0.341027409,0,低風險,predict
944806,,0.341013585,0,低風險,predict
