fraud_node_id,source_node_id,source_node_type,path_nodes,path_edges,hop_count,earliest_tx_time,total_amount_twd,source_risk_score,best_causal_node,causal_confidence,causal_scores,validation_ok
user_972404,wallet_3084e417f1197b8b07d4c2c2bc94f36c,wallet,"[""wallet_3084e417f1197b8b07d4c2c2bc94f36c"", ""user_972404""]","[{""src"": ""wallet_3084e417f1197b8b07d4c2c2bc94f36c"", ""dst"": ""user_972404"", ""timestamp"": ""2025-10-10 21:35:25"", ""amount"": 9228.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-10 21:35:25,9228.0,0.0,wallet_3084e417f1197b8b07d4c2c2bc94f36c,0.0,"{""wallet_3084e417f1197b8b07d4c2c2bc94f36c"": 0.0, ""user_972404"": 0.0}",True
user_973701,wallet_e9e03a0b4240340eab10532a4771d33f,wallet,"[""wallet_e9e03a0b4240340eab10532a4771d33f"", ""user_973701""]","[{""src"": ""wallet_e9e03a0b4240340eab10532a4771d33f"", ""dst"": ""user_973701"", ""timestamp"": ""2025-10-14 23:57:45"", ""amount"": 10546.74, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-14 23:57:45,10546.74,0.0,wallet_e9e03a0b4240340eab10532a4771d33f,0.0,"{""wallet_e9e03a0b4240340eab10532a4771d33f"": 0.0, ""user_973701"": 0.0}",True
user_974921,user_989351,user,"[""user_989351"", ""wallet_2c5ebb27ac12819c756cdf22e2172a49"", ""user_974921""]","[{""src"": ""user_989351"", ""dst"": ""wallet_2c5ebb27ac12819c756cdf22e2172a49"", ""timestamp"": ""2025-10-16 10:08:37"", ""amount"": 49779.72, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_2c5ebb27ac12819c756cdf22e2172a49"", ""dst"": ""user_974921"", ""timestamp"": ""2025-10-03 19:39:55"", ""amount"": 304.87, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",2,2025-10-03 19:39:55,50084.59,0.9116,user_989351,0.0,"{""user_989351"": 0.0, ""wallet_2c5ebb27ac12819c756cdf22e2172a49"": 0.0, ""user_974921"": 0.0}",True
user_975198,wallet_ec7d3f865bd4e87bf6bd6410c1f501a6,wallet,"[""wallet_ec7d3f865bd4e87bf6bd6410c1f501a6"", ""user_975198""]","[{""src"": ""wallet_ec7d3f865bd4e87bf6bd6410c1f501a6"", ""dst"": ""user_975198"", ""timestamp"": ""2025-10-07 20:45:15"", ""amount"": 978.14, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-07 20:45:15,978.14,0.0,wallet_ec7d3f865bd4e87bf6bd6410c1f501a6,0.0,"{""wallet_ec7d3f865bd4e87bf6bd6410c1f501a6"": 0.0, ""user_975198"": 0.0}",True
user_975566,wallet_b7442b483e60ab3bdba170a17c33621c,wallet,"[""wallet_b7442b483e60ab3bdba170a17c33621c"", ""user_975566""]","[{""src"": ""wallet_b7442b483e60ab3bdba170a17c33621c"", ""dst"": ""user_975566"", ""timestamp"": ""2025-10-13 12:02:15"", ""amount"": 10504.03, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-13 12:02:15,10504.03,0.0,wallet_b7442b483e60ab3bdba170a17c33621c,0.0,"{""wallet_b7442b483e60ab3bdba170a17c33621c"": 0.0, ""user_975566"": 0.0}",True
user_975594,wallet_f62c9a1ea2a8a3ba8025bc074b0726ab,wallet,"[""wallet_f62c9a1ea2a8a3ba8025bc074b0726ab"", ""user_975594""]","[{""src"": ""wallet_f62c9a1ea2a8a3ba8025bc074b0726ab"", ""dst"": ""user_975594"", ""timestamp"": ""2025-10-04 16:50:25"", ""amount"": 4554.51, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-04 16:50:25,4554.51,0.0,wallet_f62c9a1ea2a8a3ba8025bc074b0726ab,0.0,"{""wallet_f62c9a1ea2a8a3ba8025bc074b0726ab"": 0.0, ""user_975594"": 0.0}",True
user_978528,wallet_1f28827d29cb26bcdfffb4a6affa5b18,wallet,"[""wallet_1f28827d29cb26bcdfffb4a6affa5b18"", ""user_978528""]","[{""src"": ""wallet_1f28827d29cb26bcdfffb4a6affa5b18"", ""dst"": ""user_978528"", ""timestamp"": ""2025-10-13 22:43:45"", ""amount"": 295283.45, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-13 22:43:45,295283.45,0.0,wallet_1f28827d29cb26bcdfffb4a6affa5b18,0.0,"{""wallet_1f28827d29cb26bcdfffb4a6affa5b18"": 0.0, ""user_978528"": 0.0}",True
user_980245,wallet_25b960ed5cef153e11037c3b6e9e11ad,wallet,"[""wallet_25b960ed5cef153e11037c3b6e9e11ad"", ""user_980245""]","[{""src"": ""wallet_25b960ed5cef153e11037c3b6e9e11ad"", ""dst"": ""user_980245"", ""timestamp"": ""2025-10-19 15:30:05"", ""amount"": 2321.19, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-19 15:30:05,2321.19,0.0,wallet_25b960ed5cef153e11037c3b6e9e11ad,0.0,"{""wallet_25b960ed5cef153e11037c3b6e9e11ad"": 0.0, ""user_980245"": 0.0}",True
user_982745,wallet_903237ec7184cea7ec389fec3c2dbb91,wallet,"[""wallet_903237ec7184cea7ec389fec3c2dbb91"", ""user_982745""]","[{""src"": ""wallet_903237ec7184cea7ec389fec3c2dbb91"", ""dst"": ""user_982745"", ""timestamp"": ""2025-10-31 01:02:15"", ""amount"": 1233.48, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-31 01:02:15,1233.48,0.0,wallet_903237ec7184cea7ec389fec3c2dbb91,0.0,"{""wallet_903237ec7184cea7ec389fec3c2dbb91"": 0.0, ""user_982745"": 0.0}",True
user_983601,wallet_9abdce3841d63a4829c769814d577c60,wallet,"[""wallet_9abdce3841d63a4829c769814d577c60"", ""user_983601""]","[{""src"": ""wallet_9abdce3841d63a4829c769814d577c60"", ""dst"": ""user_983601"", ""timestamp"": ""2025-10-22 20:04:35"", ""amount"": 2491.16, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0004}]",1,2025-10-22 20:04:35,2491.16,0.0,user_983601,0.0004,"{""wallet_9abdce3841d63a4829c769814d577c60"": 0.0, ""user_983601"": 0.000399172306060791}",True
user_983763,wallet_46e4e9e43bca5502941f570a75e61335,wallet,"[""wallet_46e4e9e43bca5502941f570a75e61335"", ""user_983763""]","[{""src"": ""wallet_46e4e9e43bca5502941f570a75e61335"", ""dst"": ""user_983763"", ""timestamp"": ""2025-10-21 21:59:35"", ""amount"": 430.77, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-21 21:59:35,430.77,0.0,wallet_46e4e9e43bca5502941f570a75e61335,0.0,"{""wallet_46e4e9e43bca5502941f570a75e61335"": 0.0, ""user_983763"": 0.0}",True
user_984406,wallet_c92f751673d9e8e19c7a0f28a1d28308,wallet,"[""wallet_c92f751673d9e8e19c7a0f28a1d28308"", ""user_984406""]","[{""src"": ""wallet_c92f751673d9e8e19c7a0f28a1d28308"", ""dst"": ""user_984406"", ""timestamp"": ""2025-10-18 16:00:05"", ""amount"": 4892.66, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-18 16:00:05,4892.66,0.0,wallet_c92f751673d9e8e19c7a0f28a1d28308,0.0,"{""wallet_c92f751673d9e8e19c7a0f28a1d28308"": 0.0, ""user_984406"": 0.0}",True
user_984714,wallet_8be0b30336f272d75479d9e1a8c4b2b3,wallet,"[""wallet_8be0b30336f272d75479d9e1a8c4b2b3"", ""user_984714""]","[{""src"": ""wallet_8be0b30336f272d75479d9e1a8c4b2b3"", ""dst"": ""user_984714"", ""timestamp"": ""2025-10-21 22:10:46"", ""amount"": 3076.08, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-21 22:10:46,3076.08,0.0,wallet_8be0b30336f272d75479d9e1a8c4b2b3,0.0,"{""wallet_8be0b30336f272d75479d9e1a8c4b2b3"": 0.0, ""user_984714"": 0.0}",True
user_984727,wallet_89ef3c0d5e4cb8d13a32abb3930d39dc,wallet,"[""wallet_89ef3c0d5e4cb8d13a32abb3930d39dc"", ""user_984727""]","[{""src"": ""wallet_89ef3c0d5e4cb8d13a32abb3930d39dc"", ""dst"": ""user_984727"", ""timestamp"": ""2025-10-22 12:50:45"", ""amount"": 1479.74, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-22 12:50:45,1479.74,0.0,wallet_89ef3c0d5e4cb8d13a32abb3930d39dc,0.0,"{""wallet_89ef3c0d5e4cb8d13a32abb3930d39dc"": 0.0, ""user_984727"": 0.0}",True
user_989314,wallet_95e19cc278d5b4c530fcfe64e6fa8039,wallet,"[""wallet_95e19cc278d5b4c530fcfe64e6fa8039"", ""user_989314""]","[{""src"": ""wallet_95e19cc278d5b4c530fcfe64e6fa8039"", ""dst"": ""user_989314"", ""timestamp"": ""2025-10-21 21:31:35"", ""amount"": 1230.68, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-21 21:31:35,1230.68,0.0,wallet_95e19cc278d5b4c530fcfe64e6fa8039,0.0,"{""wallet_95e19cc278d5b4c530fcfe64e6fa8039"": 0.0, ""user_989314"": 0.0}",True
user_990068,wallet_391f4408d7c71d905c3fd44c451651b2,wallet,"[""wallet_391f4408d7c71d905c3fd44c451651b2"", ""user_990068""]","[{""src"": ""wallet_391f4408d7c71d905c3fd44c451651b2"", ""dst"": ""user_990068"", ""timestamp"": ""2025-10-21 13:44:06"", ""amount"": 1752.75, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-21 13:44:06,1752.75,0.0,wallet_391f4408d7c71d905c3fd44c451651b2,0.0,"{""wallet_391f4408d7c71d905c3fd44c451651b2"": 0.0, ""user_990068"": 0.0}",True
user_993584,wallet_f98dd63858065473cb8d83997dd83518,wallet,"[""wallet_f98dd63858065473cb8d83997dd83518"", ""user_993584""]","[{""src"": ""wallet_f98dd63858065473cb8d83997dd83518"", ""dst"": ""user_993584"", ""timestamp"": ""2025-10-23 22:01:05"", ""amount"": 17618.83, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0008}]",1,2025-10-23 22:01:05,17618.83,0.0,user_993584,0.0008,"{""wallet_f98dd63858065473cb8d83997dd83518"": 0.0, ""user_993584"": 0.0008074641227722168}",True
user_996092,wallet_e3128a9dd9de784cea25b787a220262e,wallet,"[""wallet_e3128a9dd9de784cea25b787a220262e"", ""user_996092""]","[{""src"": ""wallet_e3128a9dd9de784cea25b787a220262e"", ""dst"": ""user_996092"", ""timestamp"": ""2025-10-26 21:14:05"", ""amount"": 33906.4, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-26 21:14:05,33906.4,0.0,wallet_e3128a9dd9de784cea25b787a220262e,0.0,"{""wallet_e3128a9dd9de784cea25b787a220262e"": 0.0, ""user_996092"": 0.0}",True
user_997034,wallet_6c594826e27906acdc3ed3c92afeb5d6,wallet,"[""wallet_6c594826e27906acdc3ed3c92afeb5d6"", ""user_997034""]","[{""src"": ""wallet_6c594826e27906acdc3ed3c92afeb5d6"", ""dst"": ""user_997034"", ""timestamp"": ""2025-10-24 23:06:35"", ""amount"": 1547.4, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-24 23:06:35,1547.4,0.0,wallet_6c594826e27906acdc3ed3c92afeb5d6,0.0,"{""wallet_6c594826e27906acdc3ed3c92afeb5d6"": 0.0, ""user_997034"": 0.0}",True
user_997294,user_963369,user,"[""user_963369"", ""wallet_936d0f96038c2b937eb45d3e275a1dcf"", ""user_977931"", ""wallet_e317b0514f1508a116c856bfe857e30a"", ""user_992586"", ""wallet_fedda58182976ee85d2410b1c72c9707"", ""user_951484"", ""wallet_c2e359a33bf5dab71d599fe2abd490f2"", ""user_997803"", ""wallet_0a21775f97a7184c37dc1d7fb824d35d"", ""user_997294""]","[{""src"": ""user_963369"", ""dst"": ""wallet_936d0f96038c2b937eb45d3e275a1dcf"", ""timestamp"": ""2025-10-05 19:25:58"", ""amount"": 99582.0, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_936d0f96038c2b937eb45d3e275a1dcf"", ""dst"": ""user_977931"", ""timestamp"": ""2025-10-05 19:34:55"", ""amount"": 28599.85, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0071}, {""src"": ""user_977931"", ""dst"": ""wallet_e317b0514f1508a116c856bfe857e30a"", ""timestamp"": ""2025-10-19 19:25:24"", ""amount"": 9957.44, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0071, ""phi_dst"": 0.0}, {""src"": ""wallet_e317b0514f1508a116c856bfe857e30a"", ""dst"": ""user_992586"", ""timestamp"": ""2025-10-19 22:01:35"", ""amount"": 4471.07, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""user_992586"", ""dst"": ""wallet_fedda58182976ee85d2410b1c72c9707"", ""timestamp"": ""2025-10-29 10:22:29"", ""amount"": 99556.11, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_fedda58182976ee85d2410b1c72c9707"", ""dst"": ""user_951484"", ""timestamp"": ""2025-10-29 00:17:45"", ""amount"": 11049.12, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0027}, {""src"": ""user_951484"", ""dst"": ""wallet_c2e359a33bf5dab71d599fe2abd490f2"", ""timestamp"": ""2025-10-28 19:57:23"", ""amount"": 29910.68, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0027, ""phi_dst"": 0.0033}, {""src"": ""wallet_c2e359a33bf5dab71d599fe2abd490f2"", ""dst"": ""user_997803"", ""timestamp"": ""2025-10-28 11:12:25"", ""amount"": 56900.27, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0033, ""phi_dst"": 0.0003}, {""src"": ""user_997803"", ""dst"": ""wallet_0a21775f97a7184c37dc1d7fb824d35d"", ""timestamp"": ""2025-10-25 15:43:01"", ""amount"": 99550.79, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0003, ""phi_dst"": 0.0002}, {""src"": ""wallet_0a21775f97a7184c37dc1d7fb824d35d"", ""dst"": ""user_997294"", ""timestamp"": ""2025-10-25 13:51:15"", ""amount"": 23975.4, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0002, ""phi_dst"": 0.0}]",10,2025-10-05 19:25:58,463552.75,0.9571,user_977931,0.0051,"{""user_963369"": 4.6312808990478516e-05, ""wallet_936d0f96038c2b937eb45d3e275a1dcf"": 0.0, ""user_977931"": 0.007108108606189489, ""wallet_e317b0514f1508a116c856bfe857e30a"": 0.0, ""user_992586"": 0.0, ""wallet_fedda58182976ee85d2410b1c72c9707"": 0.0, ""user_951484"": 0.002663302351720631, ""wallet_c2e359a33bf5dab71d599fe2abd490f2"": 0.003344108583405614, ""user_997803"": 0.00025029582320712507, ""wallet_0a21775f97a7184c37dc1d7fb824d35d"": 0.00015138648450374603, ""user_997294"": 0.0}",True
user_997718,user_1001262,user,"[""user_1001262"", ""user_997643"", ""user_997718""]","[{""src"": ""user_1001262"", ""dst"": ""user_997643"", ""timestamp"": ""2025-10-30 18:37:15"", ""amount"": 9846.08, ""type"": ""internal"", ""causal_score"": 0.0, ""phi_src"": 0.0023, ""phi_dst"": 0.001}, {""src"": ""user_997643"", ""dst"": ""user_997718"", ""timestamp"": ""2025-10-30 13:47:38"", ""amount"": 9853.76, ""type"": ""internal"", ""causal_score"": 0.0, ""phi_src"": 0.001, ""phi_dst"": 0.0018}]",2,2025-10-30 13:47:38,19699.84,0.9151,user_997718,0.0015,"{""user_1001262"": 0.0023067593574523926, ""user_997643"": 0.0009920597076416016, ""user_997718"": 0.001758575439453125}",True
user_998623,wallet_b6642e72040bc25c16b2bf61b2d1fa1b,wallet,"[""wallet_b6642e72040bc25c16b2bf61b2d1fa1b"", ""user_998623""]","[{""src"": ""wallet_b6642e72040bc25c16b2bf61b2d1fa1b"", ""dst"": ""user_998623"", ""timestamp"": ""2025-10-29 11:35:55"", ""amount"": 612.88, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-29 11:35:55,612.88,0.0,wallet_b6642e72040bc25c16b2bf61b2d1fa1b,0.0,"{""wallet_b6642e72040bc25c16b2bf61b2d1fa1b"": 0.0, ""user_998623"": 0.0}",True
user_1000291,user_954803,user,"[""user_954803"", ""wallet_d872f76ddaa0a3e73e978443a8b9153e"", ""user_513062"", ""wallet_62f5da7dc5045d7dc918f8a687d3f917"", ""user_989220"", ""wallet_e317b0514f1508a116c856bfe857e30a"", ""user_992586"", ""wallet_fedda58182976ee85d2410b1c72c9707"", ""user_1000291""]","[{""src"": ""user_954803"", ""dst"": ""wallet_d872f76ddaa0a3e73e978443a8b9153e"", ""timestamp"": ""2025-10-14 13:22:50"", ""amount"": 99434.25, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_d872f76ddaa0a3e73e978443a8b9153e"", ""dst"": ""user_513062"", ""timestamp"": ""2025-10-14 01:13:35"", ""amount"": 12866.81, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""user_513062"", ""dst"": ""wallet_62f5da7dc5045d7dc918f8a687d3f917"", ""timestamp"": ""2025-10-16 20:42:46"", ""amount"": 20037.03, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0013}, {""src"": ""wallet_62f5da7dc5045d7dc918f8a687d3f917"", ""dst"": ""user_989220"", ""timestamp"": ""2025-10-16 22:16:45"", ""amount"": 24309.8, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0013, ""phi_dst"": 0.0}, {""src"": ""user_989220"", ""dst"": ""wallet_e317b0514f1508a116c856bfe857e30a"", ""timestamp"": ""2025-10-19 13:22:16"", ""amount"": 49799.18, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_e317b0514f1508a116c856bfe857e30a"", ""dst"": ""user_992586"", ""timestamp"": ""2025-10-19 22:01:35"", ""amount"": 4471.07, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0002}, {""src"": ""user_992586"", ""dst"": ""wallet_fedda58182976ee85d2410b1c72c9707"", ""timestamp"": ""2025-10-29 10:22:29"", ""amount"": 99556.11, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0002, ""phi_dst"": 0.0}, {""src"": ""wallet_fedda58182976ee85d2410b1c72c9707"", ""dst"": ""user_1000291"", ""timestamp"": ""2025-10-29 14:32:56"", ""amount"": 24327.65, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",8,2025-10-14 01:13:35,334801.91,0.9628,wallet_62f5da7dc5045d7dc918f8a687d3f917,0.0012,"{""user_954803"": 0.0, ""wallet_d872f76ddaa0a3e73e978443a8b9153e"": 0.0, ""user_513062"": 0.0, ""wallet_62f5da7dc5045d7dc918f8a687d3f917"": 0.001347850076854229, ""user_989220"": 0.0, ""wallet_e317b0514f1508a116c856bfe857e30a"": 0.0, ""user_992586"": 0.00023794174194335938, ""wallet_fedda58182976ee85d2410b1c72c9707"": 0.0, ""user_1000291"": 0.0}",True
user_134296,wallet_9869b60ab8a348f77d8dbca4e84b28f1,wallet,"[""wallet_9869b60ab8a348f77d8dbca4e84b28f1"", ""user_134296""]","[{""src"": ""wallet_9869b60ab8a348f77d8dbca4e84b28f1"", ""dst"": ""user_134296"", ""timestamp"": ""2025-10-01 09:04:35"", ""amount"": 28276.76, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0001}]",1,2025-10-01 09:04:35,28276.76,0.0,user_134296,0.0001,"{""wallet_9869b60ab8a348f77d8dbca4e84b28f1"": 0.0, ""user_134296"": 7.95125961303711e-05}",True
user_139824,wallet_0a3405f842605af3886d9ca20be7f83d,wallet,"[""wallet_0a3405f842605af3886d9ca20be7f83d"", ""user_139824""]","[{""src"": ""wallet_0a3405f842605af3886d9ca20be7f83d"", ""dst"": ""user_139824"", ""timestamp"": ""2025-10-13 04:20:45"", ""amount"": 4884847.04, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-13 04:20:45,4884847.04,0.0,wallet_0a3405f842605af3886d9ca20be7f83d,0.0,"{""wallet_0a3405f842605af3886d9ca20be7f83d"": 0.0, ""user_139824"": 0.0}",True
user_570350,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_570350""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_570350"", ""timestamp"": ""2025-10-23 12:33:31"", ""amount"": 9.77, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-23 12:33:31,9.77,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_570350"": 0.0}",True
user_728304,wallet_ddec8c7c1c7370113be514edd4b9880f,wallet,"[""wallet_ddec8c7c1c7370113be514edd4b9880f"", ""user_728304""]","[{""src"": ""wallet_ddec8c7c1c7370113be514edd4b9880f"", ""dst"": ""user_728304"", ""timestamp"": ""2025-10-28 14:11:09"", ""amount"": 24574.4, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0001}]",1,2025-10-28 14:11:09,24574.4,0.0,user_728304,0.0001,"{""wallet_ddec8c7c1c7370113be514edd4b9880f"": 0.0, ""user_728304"": 8.940696716308594e-05}",True
user_731662,wallet_8d72f8442517f67b29da190f2d16a17e,wallet,"[""wallet_8d72f8442517f67b29da190f2d16a17e"", ""user_731662""]","[{""src"": ""wallet_8d72f8442517f67b29da190f2d16a17e"", ""dst"": ""user_731662"", ""timestamp"": ""2025-10-26 16:19:05"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-26 16:19:05,0.0,0.0,wallet_8d72f8442517f67b29da190f2d16a17e,0.0,"{""wallet_8d72f8442517f67b29da190f2d16a17e"": 0.0, ""user_731662"": 0.0}",True
user_760502,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_760502""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_760502"", ""timestamp"": ""2025-10-05 14:53:46"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0002, ""phi_dst"": 0.0}]",1,2025-10-05 14:53:46,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0002,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0002342927036806941, ""user_760502"": 0.0}",True
user_766032,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_766032""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_766032"", ""timestamp"": ""2025-10-05 14:53:30"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-05 14:53:30,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_766032"": 0.0}",True
user_772753,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_772753""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_772753"", ""timestamp"": ""2025-10-06 09:36:01"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-06 09:36:01,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_772753"": 0.0}",True
user_774537,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_774537""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_774537"", ""timestamp"": ""2025-10-05 14:19:16"", ""amount"": 10.35, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-05 14:19:16,10.35,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_774537"": 0.0}",True
user_796581,user_978203,user,"[""user_978203"", ""wallet_01dc7ec5b1e9b62842c9915322b2eb1a"", ""user_796581""]","[{""src"": ""user_978203"", ""dst"": ""wallet_01dc7ec5b1e9b62842c9915322b2eb1a"", ""timestamp"": ""2025-10-07 00:44:05"", ""amount"": 6015.74, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_01dc7ec5b1e9b62842c9915322b2eb1a"", ""dst"": ""user_796581"", ""timestamp"": ""2025-10-23 10:57:35"", ""amount"": 6174.8, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0011}]",2,2025-10-07 00:44:05,12190.54,0.8724,user_796581,0.0011,"{""user_978203"": 0.0, ""wallet_01dc7ec5b1e9b62842c9915322b2eb1a"": 0.0, ""user_796581"": 0.0011053085327148438}",True
