fraud_node_id,source_node_id,source_node_type,path_nodes,path_edges,hop_count,earliest_tx_time,total_amount_twd,source_risk_score,best_causal_node,causal_confidence,causal_scores,validation_ok
user_304473,user_664631,user,"[""user_664631"", ""external_bank"", ""user_304473""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4326}, {""src"": ""external_bank"", ""dst"": ""user_304473"", ""timestamp"": ""2025-10-01 01:04:49"", ""amount"": 5000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 01:04:49,2005000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.182612806558609, ""external_bank"": 0.25003480911254883, ""user_304473"": 0.18275193870067596}",True
user_309435,user_664631,user,"[""user_664631"", ""external_bank"", ""user_309435""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_309435"", ""timestamp"": ""2025-10-08 13:21:38"", ""amount"": 6000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2006000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18274860084056854, ""external_bank"": 0.2500375807285309, ""user_309435"": 0.1827532947063446}",True
user_313523,wallet_8465a18bdc007232c9a626da8d4228ff,wallet,"[""wallet_8465a18bdc007232c9a626da8d4228ff"", ""user_313523""]","[{""src"": ""wallet_8465a18bdc007232c9a626da8d4228ff"", ""dst"": ""user_313523"", ""timestamp"": ""2025-10-20 20:29:55"", ""amount"": 3004.67, ""type"": ""deposit"", ""causal_score"": 0.6145}]",1,2025-10-20 20:29:55,3004.67,0.0,user_313523,0.3072,"{""wallet_8465a18bdc007232c9a626da8d4228ff"": 0.25023365020751953, ""user_313523"": 0.3642423152923584}",True
user_320804,user_664631,user,"[""user_664631"", ""external_bank"", ""user_320804""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.433}, {""src"": ""external_bank"", ""dst"": ""user_320804"", ""timestamp"": ""2025-10-25 18:45:59"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.433}]",2,2025-10-05 22:39:25,2100000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18265406787395477, ""external_bank"": 0.2503061890602112, ""user_320804"": 0.1827385425567627}",True
user_335521,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_335521""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_335521"", ""timestamp"": ""2025-10-18 19:59:10"", ""amount"": 9.9, ""type"": ""deposit"", ""causal_score"": 0.6152}]",1,2025-10-18 19:59:10,9.9,0.0,user_335521,0.3076,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25014379620552063, ""user_335521"": 0.3650963604450226}",True
user_343657,user_664631,user,"[""user_664631"", ""external_bank"", ""user_343657""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_343657"", ""timestamp"": ""2025-10-03 13:46:04"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-03 13:46:04,2010000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18274252116680145, ""external_bank"": 0.2501613199710846, ""user_343657"": 0.18272650241851807}",True
user_356564,wallet_9d3186bcd76adfed6aec1ffd9d1978ab,wallet,"[""wallet_9d3186bcd76adfed6aec1ffd9d1978ab"", ""user_356564""]","[{""src"": ""wallet_9d3186bcd76adfed6aec1ffd9d1978ab"", ""dst"": ""user_356564"", ""timestamp"": ""2025-10-28 01:28:35"", ""amount"": 169141.5, ""type"": ""deposit"", ""causal_score"": 0.6157}]",1,2025-10-28 01:28:35,169141.5,0.0,user_356564,0.3079,"{""wallet_9d3186bcd76adfed6aec1ffd9d1978ab"": 0.25027838349342346, ""user_356564"": 0.3654370605945587}",True
user_400432,user_664631,user,"[""user_664631"", ""external_bank"", ""user_400432""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_400432"", ""timestamp"": ""2025-10-17 15:05:53"", ""amount"": 3100.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2003100.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18271060287952423, ""external_bank"": 0.25002506375312805, ""user_400432"": 0.1826508492231369}",True
user_404798,user_664631,user,"[""user_664631"", ""external_bank"", ""user_404798""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_404798"", ""timestamp"": ""2025-10-06 18:44:37"", ""amount"": 45124.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2045124.0,1.0,external_bank,0.2051,"{""user_664631"": 0.1826251745223999, ""external_bank"": 0.2500448524951935, ""user_404798"": 0.1826494187116623}",True
user_417416,user_664631,user,"[""user_664631"", ""external_bank"", ""user_417416""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_417416"", ""timestamp"": ""2025-10-01 10:21:59"", ""amount"": 49500.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-01 10:21:59,2049500.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827535778284073, ""external_bank"": 0.2500941753387451, ""user_417416"": 0.1827622354030609}",True
user_422695,user_664631,user,"[""user_664631"", ""external_bank"", ""user_422695""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_422695"", ""timestamp"": ""2025-10-03 11:33:35"", ""amount"": 3000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-03 11:33:35,2003000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18268242478370667, ""external_bank"": 0.25009727478027344, ""user_422695"": 0.18265269696712494}",True
user_425934,user_664631,user,"[""user_664631"", ""external_bank"", ""user_425934""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_425934"", ""timestamp"": ""2025-10-20 15:39:25"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2100000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.1827024221420288, ""external_bank"": 0.2500382363796234, ""user_425934"": 0.1826770007610321}",True
user_476372,user_664631,user,"[""user_664631"", ""external_bank"", ""user_476372""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_476372"", ""timestamp"": ""2025-10-10 14:53:00"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2100000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18273387849330902, ""external_bank"": 0.25001922249794006, ""user_476372"": 0.1827184557914734}",True
user_507074,wallet_f0207f2ed901c1b518b358219552f2b7,wallet,"[""wallet_f0207f2ed901c1b518b358219552f2b7"", ""user_507074""]","[{""src"": ""wallet_f0207f2ed901c1b518b358219552f2b7"", ""dst"": ""user_507074"", ""timestamp"": ""2025-10-22 19:46:25"", ""amount"": 1480.94, ""type"": ""deposit"", ""causal_score"": 0.6154}]",1,2025-10-22 19:46:25,1480.94,0.0,user_507074,0.3077,"{""wallet_f0207f2ed901c1b518b358219552f2b7"": 0.25041061639785767, ""user_507074"": 0.36501213908195496}",True
user_529700,user_664631,user,"[""user_664631"", ""external_bank"", ""user_529700""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.433}, {""src"": ""external_bank"", ""dst"": ""user_529700"", ""timestamp"": ""2025-10-02 15:44:41"", ""amount"": 9000.0, ""type"": ""twd_in"", ""causal_score"": 0.433}]",2,2025-10-02 15:44:41,2009000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275350332260132, ""external_bank"": 0.2502100467681885, ""user_529700"": 0.18275785446166992}",True
user_541631,user_664631,user,"[""user_664631"", ""external_bank"", ""user_541631""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_541631"", ""timestamp"": ""2025-10-05 15:36:40"", ""amount"": 26367.0, ""type"": ""twd_in"", ""causal_score"": 0.4326}]",2,2025-10-05 15:36:40,2026367.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18270190060138702, ""external_bank"": 0.2501363158226013, ""user_541631"": 0.18249008059501648}",True
user_574831,user_664631,user,"[""user_664631"", ""external_bank"", ""user_574831""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_574831"", ""timestamp"": ""2025-10-28 21:58:04"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2100000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827617585659027, ""external_bank"": 0.2500024735927582, ""user_574831"": 0.18275098502635956}",True
user_580061,user_664631,user,"[""user_664631"", ""external_bank"", ""user_580061""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_580061"", ""timestamp"": ""2025-10-07 21:02:54"", ""amount"": 4000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2004000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18273138999938965, ""external_bank"": 0.25001683831214905, ""user_580061"": 0.18275025486946106}",True
user_582280,user_664631,user,"[""user_664631"", ""external_bank"", ""user_582280""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_582280"", ""timestamp"": ""2025-10-24 20:17:43"", ""amount"": 4500.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2004500.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18274162709712982, ""external_bank"": 0.2500552833080292, ""user_582280"": 0.18273356556892395}",True
user_590733,user_664631,user,"[""user_664631"", ""external_bank"", ""user_590733""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_590733"", ""timestamp"": ""2025-10-02 20:26:19"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-02 20:26:19,2030000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18267042934894562, ""external_bank"": 0.2501101493835449, ""user_590733"": 0.18272261321544647}",True
user_621460,wallet_aa9ead2076caabc821e43296a934f158,wallet,"[""wallet_aa9ead2076caabc821e43296a934f158"", ""user_621460""]","[{""src"": ""wallet_aa9ead2076caabc821e43296a934f158"", ""dst"": ""user_621460"", ""timestamp"": ""2025-10-31 16:35:45"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.6156}]",1,2025-10-31 16:35:45,0.0,0.0,user_621460,0.3078,"{""wallet_aa9ead2076caabc821e43296a934f158"": 0.25020286440849304, ""user_621460"": 0.36540529131889343}",True
user_622952,user_664631,user,"[""user_664631"", ""external_bank"", ""user_622952""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_622952"", ""timestamp"": ""2025-10-22 23:08:13"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2100000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827460080385208, ""external_bank"": 0.2500307261943817, ""user_622952"": 0.1827337145805359}",True
user_675516,user_664631,user,"[""user_664631"", ""external_bank"", ""user_675516""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_675516"", ""timestamp"": ""2025-10-01 23:17:34"", ""amount"": 11985.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-01 23:17:34,2011985.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827305257320404, ""external_bank"": 0.25001150369644165, ""user_675516"": 0.18272827565670013}",True
user_691014,user_664631,user,"[""user_664631"", ""external_bank"", ""user_691014""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_691014"", ""timestamp"": ""2025-10-09 00:02:41"", ""amount"": 15000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2015000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827475130558014, ""external_bank"": 0.25003722310066223, ""user_691014"": 0.1827424019575119}",True
user_708908,user_664631,user,"[""user_664631"", ""external_bank"", ""user_708908""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_708908"", ""timestamp"": ""2025-10-12 20:50:39"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-05 22:39:25,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18269813060760498, ""external_bank"": 0.2501935064792633, ""user_708908"": 0.1827429234981537}",True
user_720228,user_664631,user,"[""user_664631"", ""external_bank"", ""user_720228""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_720228"", ""timestamp"": ""2025-10-12 18:29:42"", ""amount"": 12000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2012000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18268629908561707, ""external_bank"": 0.2501329481601715, ""user_720228"": 0.18271587789058685}",True
user_728854,user_664631,user,"[""user_664631"", ""external_bank"", ""user_728854""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_728854"", ""timestamp"": ""2025-10-01 00:27:00"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 00:27:00,2030000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18271060287952423, ""external_bank"": 0.2500600218772888, ""user_728854"": 0.18273334205150604}",True
user_729137,user_664631,user,"[""user_664631"", ""external_bank"", ""user_729137""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_729137"", ""timestamp"": ""2025-10-18 11:36:01"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18265144526958466, ""external_bank"": 0.2500694990158081, ""user_729137"": 0.1827629655599594}",True
user_732895,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_732895""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_732895"", ""timestamp"": ""2025-10-06 09:36:05"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.6152}]",1,2025-10-06 09:36:05,10.59,0.0,user_732895,0.3076,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.2500932514667511, ""user_732895"": 0.36513522267341614}",True
user_739556,user_664631,user,"[""user_664631"", ""external_bank"", ""user_739556""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_739556"", ""timestamp"": ""2025-10-30 17:27:36"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827375590801239, ""external_bank"": 0.25003862380981445, ""user_739556"": 0.1827547252178192}",True
user_752236,user_664631,user,"[""user_664631"", ""external_bank"", ""user_752236""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_752236"", ""timestamp"": ""2025-10-15 15:04:39"", ""amount"": 7985.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2007985.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18263404071331024, ""external_bank"": 0.250068336725235, ""user_752236"": 0.18275023996829987}",True
user_754027,user_664631,user,"[""user_664631"", ""external_bank"", ""user_754027""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_754027"", ""timestamp"": ""2025-10-15 23:21:15"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2010000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18272759020328522, ""external_bank"": 0.25001204013824463, ""user_754027"": 0.1827472299337387}",True
user_756928,user_664631,user,"[""user_664631"", ""external_bank"", ""user_756928""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_756928"", ""timestamp"": ""2025-10-01 07:55:34"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 07:55:34,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18271352350711823, ""external_bank"": 0.2500033974647522, ""user_756928"": 0.18275336921215057}",True
user_769674,user_664631,user,"[""user_664631"", ""external_bank"", ""user_769674""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_769674"", ""timestamp"": ""2025-10-01 14:44:41"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-01 14:44:41,2030000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18276023864746094, ""external_bank"": 0.25003576278686523, ""user_769674"": 0.18271294236183167}",True
user_786704,wallet_1a207960e5b34c2ec317a7f40cd283f5,wallet,"[""wallet_1a207960e5b34c2ec317a7f40cd283f5"", ""user_786704""]","[{""src"": ""wallet_1a207960e5b34c2ec317a7f40cd283f5"", ""dst"": ""user_786704"", ""timestamp"": ""2025-10-28 20:37:25"", ""amount"": 994.55, ""type"": ""deposit"", ""causal_score"": 0.615}]",1,2025-10-28 20:37:25,994.55,0.0,user_786704,0.3075,"{""wallet_1a207960e5b34c2ec317a7f40cd283f5"": 0.2500836253166199, ""user_786704"": 0.36495673656463623}",True
user_798639,wallet_7d153b626fecafdb37231cf7fbfebf5a,wallet,"[""wallet_7d153b626fecafdb37231cf7fbfebf5a"", ""user_798639""]","[{""src"": ""wallet_7d153b626fecafdb37231cf7fbfebf5a"", ""dst"": ""user_798639"", ""timestamp"": ""2025-10-14 17:31:26"", ""amount"": 310.33, ""type"": ""deposit"", ""causal_score"": 0.6155}]",1,2025-10-14 17:31:26,310.33,0.0,user_798639,0.3078,"{""wallet_7d153b626fecafdb37231cf7fbfebf5a"": 0.250108927488327, ""user_798639"": 0.3654140830039978}",True
user_799006,user_664631,user,"[""user_664631"", ""external_bank"", ""user_799006""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_799006"", ""timestamp"": ""2025-10-01 20:48:43"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-01 20:48:43,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1826746016740799, ""external_bank"": 0.2501242756843567, ""user_799006"": 0.18273165822029114}",True
user_816570,user_664631,user,"[""user_664631"", ""external_bank"", ""user_816570""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_816570"", ""timestamp"": ""2025-10-01 13:01:39"", ""amount"": 100.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 13:01:39,2000100.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827325075864792, ""external_bank"": 0.2500356435775757, ""user_816570"": 0.18275444209575653}",True
user_821147,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_821147""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_821147"", ""timestamp"": ""2025-10-05 14:35:56"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.6151}]",1,2025-10-05 14:35:56,10.59,0.0,user_821147,0.3075,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25003015995025635, ""user_821147"": 0.3650672137737274}",True
user_822756,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_822756""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_822756"", ""timestamp"": ""2025-10-20 14:26:06"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.6158}]",1,2025-10-20 14:26:06,10.08,0.0,user_822756,0.3079,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25029242038726807, ""user_822756"": 0.36548975110054016}",True
user_823407,user_664631,user,"[""user_664631"", ""external_bank"", ""user_823407""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_823407"", ""timestamp"": ""2025-10-01 20:16:55"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 20:16:55,2010000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1826990395784378, ""external_bank"": 0.25002726912498474, ""user_823407"": 0.18273332715034485}",True
user_830199,user_664631,user,"[""user_664631"", ""external_bank"", ""user_830199""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_830199"", ""timestamp"": ""2025-10-03 11:25:59"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-03 11:25:59,2030000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275509774684906, ""external_bank"": 0.2500098943710327, ""user_830199"": 0.18274909257888794}",True
user_830977,user_664631,user,"[""user_664631"", ""external_bank"", ""user_830977""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_830977"", ""timestamp"": ""2025-10-05 11:13:43"", ""amount"": 2200.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 11:13:43,2002200.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827312856912613, ""external_bank"": 0.25013336539268494, ""user_830977"": 0.1826346069574356}",True
user_838343,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_838343""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_838343"", ""timestamp"": ""2025-10-06 09:51:50"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.6158}]",1,2025-10-06 09:51:50,10.59,0.0,user_838343,0.3079,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.2504045367240906, ""user_838343"": 0.3654156029224396}",True
user_844093,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_844093""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_844093"", ""timestamp"": ""2025-10-20 14:10:46"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.6155}]",1,2025-10-20 14:10:46,10.08,0.0,user_844093,0.3078,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25006717443466187, ""user_844093"": 0.36547574400901794}",True
