id,user_id,updated_at,is_buy,trade_samount,twd_srate,source_ip_hash,is_market,source
99135,581762,2025-10-28T15:54:37,1,833240000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99136,581762,2025-10-28T15:54:40,1,76497220000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99137,581762,2025-10-28T15:55:21,1,6302730000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99138,581762,2025-10-28T15:57:23,1,146430000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99139,581762,2025-10-28T15:58:02,0,99937830000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99140,581762,2025-10-28T16:00:09,0,146590000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99141,581762,2025-10-28T16:03:35,0,12269810000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99142,581762,2025-10-28T16:06:41,1,911840000,3070700000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99143,581762,2025-10-28T16:12:57,1,10848310000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99144,581762,2025-10-28T16:13:03,1,3717020000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99145,581762,2025-10-28T16:13:06,1,911700000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99146,581762,2025-10-28T16:13:34,1,2207520000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99147,581762,2025-10-28T16:15:03,0,547500000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99148,581762,2025-10-28T16:15:49,1,17486510000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99149,581762,2025-10-28T16:17:54,1,18367320000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99150,581762,2025-10-28T16:20:13,0,911950000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99151,581762,2025-10-28T16:25:27,0,2887870000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99152,581762,2025-10-28T16:25:37,0,2847620000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99153,581762,2025-10-28T16:25:41,0,15420300000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99154,581762,2025-10-28T16:25:42,0,2456290000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99155,581762,2025-10-28T16:25:52,0,3097860000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99156,581762,2025-10-28T16:29:47,0,1181530000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99157,581762,2025-10-28T16:30:38,1,141880000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99158,581762,2025-10-28T16:32:47,1,11640740000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99159,581762,2025-10-28T16:34:27,0,116480000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99160,581762,2025-10-28T16:35:33,0,455540000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99161,581762,2025-10-28T16:36:14,0,870570000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99162,581762,2025-10-28T16:39:10,0,972830000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99163,581762,2025-10-28T16:39:11,0,1699960000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99164,581762,2025-10-28T16:39:20,1,3009760000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99165,581762,2025-10-28T16:39:59,1,3009770000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99166,581762,2025-10-28T16:39:59,1,48156340000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99167,581762,2025-10-28T16:40:00,1,37799180000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99168,581762,2025-10-28T16:40:02,1,71659100000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99169,581762,2025-10-28T16:41:18,0,16654900000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99170,581762,2025-10-28T16:41:35,0,528960000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99171,581762,2025-10-28T16:43:16,1,10166800000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99172,581762,2025-10-28T16:43:46,0,87486530000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99173,581762,2025-10-28T16:43:47,0,4544760000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99174,581762,2025-10-28T16:44:16,0,99984630000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99175,581762,2025-10-28T16:44:21,0,912050000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99176,581762,2025-10-28T16:50:58,0,771880000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99177,581762,2025-10-28T16:57:06,1,197820000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99178,581762,2025-10-28T16:57:14,1,355200000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99179,581762,2025-10-28T17:00:22,0,13933410000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99180,581762,2025-10-28T17:01:34,0,10304250000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99181,581762,2025-10-28T17:02:14,0,912080000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99182,581762,2025-10-28T17:03:17,0,452070000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99183,581762,2025-10-28T17:03:18,0,977230000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99184,581762,2025-10-28T17:03:19,0,17125140000,3069900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99185,581762,2025-10-28T17:05:06,0,2263840000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99186,581762,2025-10-28T17:07:45,0,99799350000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99187,581762,2025-10-28T17:07:47,0,41045170000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99188,581762,2025-10-28T17:08:29,1,1681350000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99189,581762,2025-10-28T17:08:33,1,865410000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99190,581762,2025-10-28T17:09:40,1,147080000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99191,581762,2025-10-28T17:09:41,1,719900000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99192,581762,2025-10-28T17:09:41,1,917520000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99193,581762,2025-10-28T17:09:47,1,931240000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99194,581762,2025-10-28T17:09:47,1,13594560000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99195,581762,2025-10-28T17:10:27,1,598770000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99196,581762,2025-10-28T17:10:36,1,427440000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99197,581762,2025-10-28T17:11:08,1,33319950000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99198,581762,2025-10-28T17:11:14,1,19870460000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99199,581762,2025-10-28T17:16:15,1,19204380000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99200,581762,2025-10-28T17:18:55,0,64840000000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99201,581762,2025-10-28T17:19:17,0,8998270000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99202,581762,2025-10-28T17:20:24,1,19615060000,3070800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99203,581762,2025-10-28T17:23:01,1,489010000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99204,581762,2025-10-28T17:24:52,1,6112480000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99205,581762,2025-10-28T17:25:02,1,2233400000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99206,581762,2025-10-28T17:26:29,1,1645340000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99207,581762,2025-10-28T17:26:29,1,2512060000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99208,581762,2025-10-28T17:26:54,1,441530000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99209,581762,2025-10-28T17:26:54,1,2207960000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99210,581762,2025-10-28T17:26:55,1,736370000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99211,581762,2025-10-28T17:26:57,1,438960000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99212,581762,2025-10-28T17:26:59,1,1784210000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99213,581762,2025-10-28T17:27:00,1,1443470000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99214,581762,2025-10-28T17:27:01,1,531500000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99215,581762,2025-10-28T17:27:03,1,856340000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99216,581762,2025-10-28T17:27:07,1,442140000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99217,581762,2025-10-28T17:27:17,1,1197090000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99218,581762,2025-10-28T17:27:22,1,2285920000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99219,581762,2025-10-28T17:27:34,1,454140000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99220,581762,2025-10-28T17:27:43,1,35553370000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99221,581762,2025-10-28T17:27:43,1,4605980000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99222,581762,2025-10-28T17:28:29,1,8892270000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99223,581762,2025-10-28T17:28:30,1,494280000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99224,581762,2025-10-28T17:28:33,1,1765250000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99225,581762,2025-10-28T17:29:25,1,514130000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99226,581762,2025-10-28T17:29:28,1,537230000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99227,581762,2025-10-28T17:29:29,1,425120000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99228,581762,2025-10-28T17:30:21,1,1191690000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99229,581762,2025-10-28T17:30:22,1,447780000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99230,581762,2025-10-28T17:42:53,0,26556020000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99231,581762,2025-10-28T17:42:54,0,2138790000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99232,581762,2025-10-28T17:43:26,0,1016390000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99233,581762,2025-10-28T17:43:28,0,1049790000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99234,581762,2025-10-28T17:43:51,0,865490000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99235,581762,2025-10-28T17:49:27,0,250830000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99236,581762,2025-10-28T17:53:13,0,1531950000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99237,581762,2025-10-28T17:53:56,0,1093250000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99238,581762,2025-10-28T17:53:57,0,911960000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99239,581762,2025-10-28T17:53:58,0,911970000,3070300000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99240,581762,2025-10-28T17:55:12,0,1,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99241,581762,2025-10-28T17:55:12,0,266410000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99242,581762,2025-10-28T17:56:16,0,3762180000,3070400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99243,581762,2025-10-28T17:58:50,0,6288540000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99244,581762,2025-10-28T17:58:52,0,20581000000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99245,581762,2025-10-28T17:59:01,0,1519430000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99246,581762,2025-10-28T17:59:13,0,7009360000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99247,581762,2025-10-28T17:59:17,0,2928510000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99248,581762,2025-10-28T17:59:18,0,618920000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99249,581762,2025-10-28T18:00:20,1,201800000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99250,581762,2025-10-28T18:00:36,1,139570000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99251,581762,2025-10-28T18:00:53,1,1140900000,3070500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99252,581762,2025-10-28T18:01:09,0,2272890000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99253,581762,2025-10-28T18:01:23,0,13486710000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99254,581762,2025-10-28T18:03:20,1,836740000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99255,581762,2025-10-28T18:04:06,1,941120000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99256,581762,2025-10-28T18:04:07,1,1172920000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99257,581762,2025-10-28T18:05:01,1,2917030000,3070200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99258,581762,2025-10-28T18:05:05,1,2425970000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99259,581762,2025-10-28T18:05:22,1,118060000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99260,581762,2025-10-28T18:05:27,1,864820000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99261,581762,2025-10-28T18:05:28,1,6693950000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99262,581762,2025-10-28T18:05:33,1,494330000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99263,581762,2025-10-28T18:10:08,1,21907120000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99264,581762,2025-10-28T18:10:09,1,27243420000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99265,581762,2025-10-28T18:10:58,1,448690000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99266,581762,2025-10-28T18:10:59,1,2036220000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99267,581762,2025-10-28T18:11:03,1,628540000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99268,581762,2025-10-28T18:17:14,1,15459300000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99269,581762,2025-10-28T18:17:38,1,647070000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99270,581762,2025-10-28T18:18:00,1,29263590000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99271,581762,2025-10-28T18:24:59,0,346050000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99272,581762,2025-10-28T18:25:33,0,1716480000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99273,581762,2025-10-28T18:28:32,0,146550000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99274,581762,2025-10-28T18:28:33,0,337850000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99275,581762,2025-10-28T18:28:38,0,7464290000,3069900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99276,581762,2025-10-28T18:28:40,0,144090000,3069900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99277,581762,2025-10-28T18:29:49,1,22406810000,3070100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99278,581762,2025-10-28T18:33:21,1,539310000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99279,581762,2025-10-28T18:34:31,1,567040000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99280,581762,2025-10-28T18:34:32,1,754310000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99281,581762,2025-10-28T18:37:20,1,912050000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99282,581762,2025-10-28T18:37:20,1,599900000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99283,581762,2025-10-28T18:37:20,1,483000000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99284,581762,2025-10-28T18:37:29,1,450150000,3069600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99285,581762,2025-10-28T18:37:58,1,425190000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99286,581762,2025-10-28T18:38:03,1,1675460000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99287,581762,2025-10-28T18:38:03,1,637070000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99288,581762,2025-10-28T18:38:12,1,1674970000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99289,581762,2025-10-28T18:38:13,1,3088850000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99290,581762,2025-10-28T18:38:28,1,933550000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99291,581762,2025-10-28T18:39:00,1,1076450000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99292,581762,2025-10-28T18:39:04,1,426160000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99293,581762,2025-10-28T18:39:05,1,5393560000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99294,581762,2025-10-28T18:39:07,1,143840000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99295,581762,2025-10-28T18:39:08,1,444000000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99296,581762,2025-10-28T18:40:10,1,25747170000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99297,581762,2025-10-28T18:40:11,1,32260460000,3070000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99298,581762,2025-10-28T18:55:08,0,248140000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99299,581762,2025-10-28T18:56:16,0,85645810000,3069600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99300,581762,2025-10-28T18:56:21,0,10000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99301,581762,2025-10-28T18:56:21,0,228090000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99302,581762,2025-10-28T18:56:22,0,5364170000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99303,581762,2025-10-28T18:59:01,0,1470750000,3069600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99304,581762,2025-10-28T19:00:04,0,441510000,3069600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99305,581762,2025-10-28T19:01:54,0,1045960000,3069600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99306,581762,2025-10-28T19:05:44,1,2139130000,3069500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99307,581762,2025-10-28T19:06:29,0,912200000,3069500000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99308,581762,2025-10-28T19:11:06,0,1471470000,3069400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99309,581762,2025-10-28T19:11:12,0,30415460000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99310,581762,2025-10-28T19:11:13,0,29220890000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99311,581762,2025-10-28T19:11:14,0,36647070000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99312,581762,2025-10-28T19:11:15,0,85965520000,3068900000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99313,581762,2025-10-28T19:11:39,0,1926220000,3069400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99314,581762,2025-10-28T19:13:04,0,99964890000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99315,581762,2025-10-28T19:13:09,0,99964880000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99316,581762,2025-10-28T19:13:10,0,99944890000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99317,581762,2025-10-28T19:13:11,0,5843210000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99318,581762,2025-10-28T19:13:11,0,35735215,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99319,581762,2025-10-28T19:13:11,0,5843210000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99320,581762,2025-10-28T19:13:12,0,100000000000,3068600000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99321,581762,2025-10-28T19:13:13,0,91551190000,3068400000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99322,581762,2025-10-28T19:15:25,0,336570000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99323,581762,2025-10-28T19:15:58,0,12962480000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99324,581762,2025-10-28T19:17:49,0,1250890000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99325,581762,2025-10-28T19:18:06,0,12020550000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99326,581762,2025-10-28T19:18:07,0,441470000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99327,581762,2025-10-28T19:18:10,0,6392300000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99328,581762,2025-10-28T19:18:10,0,811990000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99329,581762,2025-10-28T19:18:11,0,5191760000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99330,581762,2025-10-28T19:18:14,0,547210000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99331,581762,2025-10-28T19:18:20,0,26803610000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99332,581762,2025-10-28T19:18:33,0,1121630000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99333,581762,2025-10-28T19:18:34,0,943520000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99334,581762,2025-10-28T19:18:48,0,16929550000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99335,581762,2025-10-28T19:18:53,0,3124050000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99336,581762,2025-10-28T19:18:53,0,40715670000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99337,581762,2025-10-28T19:18:54,0,22382,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99338,581762,2025-10-28T19:18:54,0,40715650000,3069100000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99339,581762,2025-10-28T19:19:00,0,6563660000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99340,581762,2025-10-28T19:19:01,0,12983210000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99341,581762,2025-10-28T19:19:02,0,99982240000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99342,581762,2025-10-28T19:19:03,0,51886890000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99343,581762,2025-10-28T19:19:04,0,99959260000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99344,581762,2025-10-28T19:19:06,0,28402220000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99345,581762,2025-10-28T19:19:09,0,3010270000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99346,581762,2025-10-28T19:19:09,0,35204040000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99347,581762,2025-10-28T19:19:10,0,1189160000,3069200000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99348,581762,2025-10-28T19:19:10,0,29045630000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99349,581762,2025-10-28T19:19:10,0,1292730000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99350,581762,2025-10-28T19:19:11,0,99913300000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99351,581762,2025-10-28T19:19:12,0,426380000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99352,581762,2025-10-28T19:19:13,0,12937190000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99353,581762,2025-10-28T19:20:12,0,16108220000,3068000000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99354,581762,2025-10-28T19:24:26,1,768860000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99355,581762,2025-10-28T19:24:27,1,449520000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99356,581762,2025-10-28T19:25:12,1,6941540000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99357,581762,2025-10-28T19:25:13,1,3451810000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99358,581762,2025-10-28T19:25:16,1,20288060000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99359,581762,2025-10-28T19:25:16,1,547760000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99360,581762,2025-10-28T19:25:17,1,1677730000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99361,581762,2025-10-28T19:25:18,1,463900000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99362,581762,2025-10-28T19:25:22,1,538700000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99363,581762,2025-10-28T19:25:25,1,443820000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99364,581762,2025-10-28T19:25:28,1,1815080000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99365,581762,2025-10-28T19:25:29,1,911450000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99366,581762,2025-10-28T19:25:30,1,2681490000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99367,581762,2025-10-28T19:25:32,1,1040220000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
99368,581762,2025-10-28T19:26:02,1,437410000,3068800000,f6155a2b9161868ec1aa2d6b01ca68e2,0,2
