id,user_id,created_at,kind,twd_samount,currency_samount
24822,620310,2025-10-19T21:01:54,0,500000000000,16148554683
24823,620513,2025-10-19T21:17:49,0,10000000000000,323014735286
24824,621892,2025-10-19T19:59:40,0,150000000000,4844723532
24825,622038,2025-10-19T05:43:21,0,310000000000,10014702338
24826,623583,2025-10-19T00:40:21,0,70000000000,2259844845
24827,623662,2025-10-19T13:12:48,0,495000000000,15986032194
24828,623852,2025-10-19T01:12:42,0,1100000000000,35518756493
24829,623892,2025-10-19T16:39:42,0,50000000000,1614855468
24830,624035,2025-10-19T07:22:43,0,110000000000,3555449545
24831,625186,2025-10-19T01:20:45,0,1972900000000,63716900554
24832,625186,2025-10-19T11:45:41,0,410000000000,13243962531
24833,625186,2025-10-19T12:55:38,0,720000000000,23252410464
24834,625186,2025-10-19T19:22:55,0,1373500000000,44376147931
24835,625186,2025-10-19T23:16:16,0,413600000000,13337397326
24836,628064,2025-10-19T00:27:08,0,50000000000,1614497724
24837,628640,2025-10-19T03:10:18,1,76706600000000,2500072111136
24838,628640,2025-10-19T15:32:01,0,5003600000000,161617541535
24839,629685,2025-10-19T23:49:04,0,3000000000000,96835331003
24840,629889,2025-10-19T20:30:08,1,382100000000,12458604052
24841,630150,2025-10-19T17:14:57,0,498800000000,16110930019
24842,632012,2025-10-19T11:39:47,0,787000000000,25421947590
24843,632120,2025-10-19T22:08:17,0,6000000000000,193788941310
24844,632910,2025-10-19T21:35:41,1,990600000000,32286350215
24845,637202,2025-10-19T16:17:12,1,331500000000,10800000000
24846,638512,2025-10-19T22:39:25,0,43000000000,1388955893
24847,640207,2025-10-19T06:07:09,0,397000000000,12826944580
24848,640207,2025-10-19T10:00:27,0,283000000000,9144875903
24849,640207,2025-10-19T12:49:59,0,395000000000,12756117051
24850,640207,2025-10-19T20:06:36,0,499000000000,16117303031
24851,642183,2025-10-19T19:22:29,0,2500000000000,80774640433
24852,644200,2025-10-19T22:06:04,0,110000000000,3552682030
24853,645143,2025-10-19T22:48:27,1,4596800000000,149800000000
24854,645536,2025-10-19T13:52:16,0,100000000000,3230042600
24855,647558,2025-10-19T16:52:21,0,523500000000,16906988413
24856,649960,2025-10-19T22:31:16,0,989100000000,31953532566
24857,650688,2025-10-19T18:18:15,0,500000000000,16149602235
24858,652956,2025-10-19T22:24:03,1,207100000000,6752650860
24859,654139,2025-10-19T09:56:44,0,2000000000000,64615175237
24860,654521,2025-10-19T22:34:05,1,70500000000,2298842394
24861,656688,2025-10-19T22:43:37,1,10032500000000,326988708661
24862,657223,2025-10-19T13:12:49,0,1000000000000,32295014534
24863,659084,2025-10-19T18:03:53,0,33000000000,1065839177
24864,659192,2025-10-19T21:00:52,0,510000000000,16474820078
24865,660435,2025-10-19T19:09:20,0,3100000000000,100140526037
24866,663560,2025-10-19T08:30:38,0,5000000000000,161532697442
24867,663709,2025-10-19T14:51:35,0,1000000000000,32295014534
24868,663709,2025-10-19T22:01:25,0,320000000000,10334404650
24869,664208,2025-10-19T00:34:44,0,100000000000,3228995449
24870,664208,2025-10-19T17:21:14,0,120000000000,3876051120
24871,664607,2025-10-19T00:31:21,0,100000000000,3228349779
24872,664749,2025-10-19T19:25:16,1,142600000000,4650000000
24873,665349,2025-10-19T14:39:11,0,32000000000,1033647152
24874,665349,2025-10-19T17:03:06,0,32000000000,1033473981
24875,665349,2025-10-19T20:15:38,0,31600000000,1020588655
24876,665349,2025-10-19T22:53:31,0,32000000000,1033641595
24877,665349,2025-10-19T23:54:36,0,32000000000,1032040603
24878,665647,2025-10-19T12:46:29,0,100000000000,3229501453
24879,666621,2025-10-19T15:06:32,0,2000000000000,64590029068
24880,667674,2025-10-19T05:03:41,0,67900000000,2193542867
24881,671042,2025-10-19T01:49:04,0,105000000000,3391636484
24882,671042,2025-10-19T12:51:34,0,200000000000,6459002906
24883,671412,2025-10-19T06:35:45,0,500000000000,16159560775
24884,671412,2025-10-19T08:12:22,0,600000000000,19393990647
24885,671412,2025-10-19T20:17:40,0,600000000000,19378894131
24886,671412,2025-10-19T21:03:30,0,400000000000,12921427512
24887,675516,2025-10-19T18:12:33,1,17600000000,576800000
24888,675516,2025-10-19T23:36:24,1,6140900000000,200000000000
24889,675516,2025-10-19T23:54:09,1,27600000000,900000000
24890,677846,2025-10-19T20:35:36,0,500000000000,16148030958
24891,680066,2025-10-19T00:46:07,0,1610000000000,51976431456
24892,680962,2025-10-19T15:14:47,0,8800000000000,284196127899
24893,684590,2025-10-19T12:10:09,0,119000000000,3844249364
24894,686368,2025-10-19T20:35:43,0,4350000000000,140487869336
24895,687977,2025-10-19T03:46:11,0,398500000000,12873738329
24896,688099,2025-10-19T18:29:45,0,33200000000,1072437941
24897,689553,2025-10-19T23:01:25,0,400000000000,12920100850
24898,689803,2025-10-19T20:18:53,0,973200000000,31432566280
24899,689803,2025-10-19T20:19:08,0,126800000000,4095406293
24900,692908,2025-10-19T04:14:22,0,50000000000,1615274570
24901,695546,2025-10-19T20:45:12,0,629400000000,20328459943
24902,697809,2025-10-19T13:31:23,0,49000000000,1582455712
24903,697809,2025-10-19T22:23:43,0,33300000000,1075668176
24904,701152,2025-10-19T16:30:50,0,5000000000000,161507367643
24905,701322,2025-10-19T15:19:11,1,1677200000000,54676446618
24906,704922,2025-10-19T19:56:09,0,100000000000,3229815688
24907,704922,2025-10-19T20:16:40,0,100000000000,3229815688
24908,704989,2025-10-19T07:42:56,0,4961600000000,160381419184
24909,708269,2025-10-19T03:18:56,0,119500000000,3861153065
24910,708703,2025-10-19T03:24:42,0,345000000000,11145394538
24911,708703,2025-10-19T17:04:12,0,310000000000,10011779194
24912,710421,2025-10-19T23:27:30,0,1000000000000,32303568781
24913,711449,2025-10-19T22:11:20,0,2000000000000,64596313770
24914,715283,2025-10-19T07:58:48,0,48000000000,1551519251
24915,717427,2025-10-19T18:22:24,0,1100000000000,35537383388
24916,717662,2025-10-19T20:38:20,0,309700000000,10002739187
24917,719618,2025-10-19T23:24:47,1,5065000000000,165000000087
24918,720596,2025-10-19T14:29:06,0,2000000000000,64602947057
24919,720811,2025-10-19T21:17:40,0,308000000000,9948853846
24920,720926,2025-10-19T20:39:13,1,15014800000000,489452330000
24921,724946,2025-10-19T17:40:14,0,700000000000,22605777053
24922,727490,2025-10-19T10:09:52,0,10000000000000,323119525143
24923,727702,2025-10-19T00:22:49,0,3000000000000,96869863475
24924,728823,2025-10-19T18:03:09,0,1532900000000,49509844689
24925,729287,2025-10-19T04:00:56,0,200000000000,6461098283
24926,729287,2025-10-19T04:11:55,0,650000000000,20998569420
24927,730470,2025-10-19T20:07:59,0,68200000000,2202805744
24928,730470,2025-10-19T21:29:49,1,308300000000,10051052331
24929,732661,2025-10-19T08:57:47,0,1000000000000,32308808104
24930,733211,2025-10-19T22:37:27,0,150000000000,4845194977
24931,734148,2025-10-19T18:45:25,1,42978100000000,1401000000000
24932,734655,2025-10-19T17:34:38,0,470000000000,15177672387
24933,734992,2025-10-19T13:24:32,0,500000000000,16147507267
24934,736279,2025-10-19T11:07:39,1,797100000000,25970526506
24935,736608,2025-10-19T10:35:59,0,520000000000,16801125210
24936,736608,2025-10-19T23:18:50,0,100800000000,3250401656
24937,738449,2025-10-19T12:24:47,0,300000000000,9688504360
24938,739735,2025-10-19T01:34:57,0,500000000000,16149602235
24939,740184,2025-10-19T20:41:27,0,200000000000,6459631377
24940,740199,2025-10-19T09:33:39,0,50100000000,1618610139
24941,740690,2025-10-19T02:06:31,0,5000000000000,161533560858
24942,740774,2025-10-19T20:47:48,0,200000000000,6460713756
24943,740774,2025-10-19T21:23:03,0,210000000000,6783309441
24944,740886,2025-10-19T20:59:20,0,1000000000000,32303568781
24945,740977,2025-10-19T21:54:21,0,72000000000,2323069239
24946,741803,2025-10-19T22:46:56,0,1000500000000,32315354073
24947,742248,2025-10-19T05:28:15,0,70000000000,2261384399
24948,742248,2025-10-19T05:51:07,0,100500000000,3246807218
24949,742711,2025-10-19T16:35:08,0,55000000000,1776638661
24950,743309,2025-10-19T02:18:28,0,311700000000,10068315162
24951,743647,2025-10-19T11:03:35,0,611100000000,19740604987
24952,743683,2025-10-19T19:30:17,0,8200000000000,264870658750
24953,745860,2025-10-19T13:24:54,0,3000000000000,96885043602
24954,747725,2025-10-19T19:27:01,1,98900000000,3225492988
24955,748214,2025-10-19T20:12:28,0,200000000000,6459840894
24956,748331,2025-10-19T00:01:13,0,160300000000,5175044697
24957,748493,2025-10-19T11:43:05,1,13400000000,439499585
24958,751322,2025-10-19T13:43:52,0,398700000000,12879015171
24959,751680,2025-10-19T16:26:37,0,1328000000000,42896356846
24960,753979,2025-10-19T20:28:27,0,320000000000,10335074997
24961,754339,2025-10-19T10:19:47,1,423400000000,13801000021
24962,754501,2025-10-19T18:43:01,0,3000000000000,96920136515
24963,755158,2025-10-19T13:11:05,1,12400000000,407076099
24964,756841,2025-10-19T23:10:17,0,1000000000000,32303395495
24965,759074,2025-10-19T02:06:56,1,107300000000,3500000000
24966,759456,2025-10-19T01:52:59,0,50000000000,1615335608
24967,759727,2025-10-19T21:30:35,0,3000000000000,96888185749
24968,759727,2025-10-19T21:39:27,1,51700000000,1688185749
24969,761034,2025-10-19T09:31:47,1,2683600000000,87470870589
24970,761545,2025-10-19T20:53:52,0,120000000000,3876428253
24971,765533,2025-10-19T00:43:54,0,1348500000000,43534296782
24972,766664,2025-10-19T12:26:55,1,335700000000,10943803450
24973,767184,2025-10-19T17:28:38,0,500000000000,16146983609
24974,767280,2025-10-19T15:20:53,1,1027600000000,33500501141
24975,767591,2025-10-19T14:58:40,0,150000000000,4845221029
24976,768782,2025-10-19T03:09:16,0,300000000000,9691333026
24977,768918,2025-10-19T21:45:44,0,2575000000000,83170899758
24978,770091,2025-10-19T21:35:15,0,660000000000,21316092182
24979,771482,2025-10-19T10:15:05,1,305300000000,9953067359
24980,771752,2025-10-19T11:55:38,0,650000000000,21000044067
24981,772655,2025-10-19T21:27:27,0,302100000000,9756007497
24982,774119,2025-10-19T23:01:30,0,100000000000,3230025212
24983,776250,2025-10-19T02:45:05,0,342900000000,11076475004
24984,776250,2025-10-19T07:00:11,0,365700000000,11819869975
24985,777341,2025-10-19T23:07:34,0,450000000000,14523887599
24986,778426,2025-10-19T17:51:40,1,2044600000000,66649894459
24987,778630,2025-10-19T16:09:53,1,6907500000000,225025772710
24988,778692,2025-10-19T21:39:16,1,913200000000,29770000000
24989,779696,2025-10-19T13:39:36,0,100000000000,3229710936
24990,780107,2025-10-19T20:05:33,0,60000000000,1938339858
24991,780107,2025-10-19T20:36:56,0,55000000000,1776398628
24992,781540,2025-10-19T22:43:03,0,50000000000,1614960223
24993,782632,2025-10-19T02:27:43,0,3000000000000,96903899542
24994,782995,2025-10-19T00:05:12,0,50000000000,1614174889
24995,782995,2025-10-19T01:00:22,0,50000000000,1614174889
24996,782995,2025-10-19T01:51:05,0,60000000000,1938402730
24997,782995,2025-10-19T02:18:58,0,110000000000,3553142983
24998,784086,2025-10-19T01:57:53,0,10000000000,323067121
24999,784470,2025-10-19T14:24:12,0,86000000000,2777926723
25000,786325,2025-10-19T09:27:22,0,510000000000,16476869685
25001,786325,2025-10-19T11:57:38,0,285000000000,9208010309
25002,786325,2025-10-19T14:50:44,0,507000000000,16373572368
25003,788024,2025-10-19T00:12:06,0,32100000000,1036300279
25004,788508,2025-10-19T22:21:03,0,500000000000,16149078442
25005,788741,2025-10-19T18:52:28,0,397700000000,12848379430
25006,789022,2025-10-19T00:39:44,0,100000000000,3228995449
25007,789022,2025-10-19T20:29:59,0,70000000000,2260724334
25008,790856,2025-10-19T19:38:27,1,71100000000,2320170528
25009,791456,2025-10-19T12:22:17,0,50000000000,1614750726
25010,791558,2025-10-19T20:47:42,0,500000000000,16151784390
25011,791871,2025-10-19T01:33:05,0,100000000000,3229920447
25012,792852,2025-10-19T03:41:02,0,305000000000,9853174881
25013,795152,2025-10-19T03:04:11,0,46500000000,1502107890
25014,796597,2025-10-19T09:29:35,0,107500000000,3473065669
25015,796597,2025-10-19T11:23:53,0,107500000000,3473196871
25016,796597,2025-10-19T14:26:52,0,499000000000,16118435290
25017,797251,2025-10-19T10:26:55,0,310000000000,10016705279
25018,797457,2025-10-19T19:35:44,0,700000000000,22610909893
25019,798755,2025-10-19T21:20:21,1,392900000000,12800000000
25020,799006,2025-10-19T16:28:14,0,3100000000000,100134567938
25021,799703,2025-10-19T15:25:44,0,1500000000000,48450378188
25022,799811,2025-10-19T18:22:59,0,1000000000000,32306712171
25023,800046,2025-10-19T22:27:22,0,1000000000000,32302347637
25024,800517,2025-10-19T15:00:56,0,5000000000000,161507367643
25025,800529,2025-10-19T13:51:03,0,400000000000,12920170401
25026,800719,2025-10-19T11:29:07,0,200000000000,6461971234
25027,800719,2025-10-19T12:13:42,0,267600000000,8644435006
25028,800974,2025-10-19T16:37:22,0,56000000000,1808941182
25029,801415,2025-10-19T11:17:03,0,1300000000000,41997363599
25030,803125,2025-10-19T02:01:17,0,1200000000000,38761559817
25031,803125,2025-10-19T03:26:12,0,1300000000000,41997138840
25032,803576,2025-10-19T05:21:08,0,850000000000,27459667703
25033,803576,2025-10-19T23:44:31,0,1000000000000,32251268861
25034,804587,2025-10-19T21:57:17,1,92000000000,2999999886
25035,804593,2025-10-19T20:42:33,1,404900000000,13200000000
25036,806744,2025-10-19T22:41:13,0,1000000000000,32300252125
25037,807134,2025-10-19T11:31:00,0,500000000000,16154928086
25038,807134,2025-10-19T16:17:27,0,998500000000,32255113428
25039,807310,2025-10-19T04:05:52,0,305000000000,9853174881
25040,807612,2025-10-19T19:48:45,0,105000000000,3391416469
25041,807612,2025-10-19T19:53:29,0,10000000000,322981568
25042,807746,2025-10-19T14:59:25,0,195000000000,6298787338
25043,808226,2025-10-19T08:29:09,0,5000000000000,161553662085
25044,809015,2025-10-19T15:05:18,0,450000000000,14532756540
25045,809137,2025-10-19T10:56:37,0,99000000000,3198675761
25046,810319,2025-10-19T20:02:34,0,550000000000,17763986286
25047,813388,2025-10-19T23:40:26,1,492800000000,16050000000
25048,813412,2025-10-19T18:20:28,0,100000000000,3230566430
25049,813488,2025-10-19T07:51:38,0,10000000000,323233177
25050,814536,2025-10-19T23:04:19,0,179000000000,5781401277
25051,815225,2025-10-19T22:17:24,0,9000000000000,290741548595
25052,816971,2025-10-19T16:20:44,0,7500000000000,242276765864
25053,817494,2025-10-19T19:43:23,0,1203700000000,38879813483
25054,820484,2025-10-19T19:55:33,0,1000000000000,32298156885
25055,820645,2025-10-19T12:19:17,0,200000000000,6459002906
25056,821308,2025-10-19T19:34:20,0,2500000000000,80769400260
25057,821308,2025-10-19T22:58:49,0,5000000000000,161506499238
25058,821764,2025-10-19T22:24:29,0,3000000000000,96907042913
25059,822176,2025-10-19T09:58:18,0,52000000000,1679994556
25060,822225,2025-10-19T10:13:40,0,99000000000,3198883298
25061,822225,2025-10-19T10:36:25,0,200000000000,6461971234
25062,822225,2025-10-19T11:06:09,0,100000000000,3230234763
25063,822286,2025-10-19T11:49:28,1,3057100000000,99652672631
25064,822568,2025-10-19T15:03:44,0,1600000000000,51682357645
25065,822728,2025-10-19T02:35:10,0,400000000000,12920519939
25066,823344,2025-10-19T13:01:52,0,250000000000,8073753633
25067,823344,2025-10-19T21:51:20,0,10000000000,322784436
25068,823344,2025-10-19T21:51:42,0,90500000000,2921199151
25069,824481,2025-10-19T01:22:17,0,100000000000,3230252112
25070,824534,2025-10-19T20:16:39,0,2000000000000,64596313770
25071,824534,2025-10-19T21:49:23,0,5000000000000,161475946995
25072,824898,2025-10-19T21:57:19,0,1500000000000,48397275814
25073,824922,2025-10-19T17:36:14,0,390000000000,12594647215
25074,825169,2025-10-19T22:25:48,0,500000000000,16091884361
25075,825316,2025-10-19T02:16:18,0,120000000000,3876155981
25076,825440,2025-10-19T17:50:14,0,900000000000,29065513080
25077,826805,2025-10-19T02:36:05,0,53500000000,1728175598
25078,826881,2025-10-19T02:33:17,0,21014300000000,678789205388
25079,826881,2025-10-19T02:34:08,0,10000000000,323012998
25080,828205,2025-10-19T13:52:05,1,1037100000000,33776700000
25081,828238,2025-10-19T14:31:36,0,310000000000,10013456793
25082,828238,2025-10-19T18:08:17,0,510000000000,16472060011
25083,828238,2025-10-19T18:19:57,0,650000000000,20998681799
25084,828238,2025-10-19T18:45:32,0,500000000000,16153356085
25085,828531,2025-10-19T14:53:37,0,350000000000,11303255086
25086,828531,2025-10-19T19:34:03,0,200000000000,6461552020
25087,828531,2025-10-19T21:09:53,0,800000000000,25836849533
25088,829769,2025-10-19T14:39:11,0,3035000000000,98034972159
25089,829769,2025-10-19T20:43:28,0,1290000000000,41664622381
25090,830041,2025-10-19T23:04:23,0,500000000000,16149165579
25091,830214,2025-10-19T02:27:24,1,2285800000000,74500768035
25092,830977,2025-10-19T21:42:04,0,119500000000,3859504569
25093,831353,2025-10-19T15:45:50,0,485000000000,15664098042
25094,831541,2025-10-19T01:30:13,0,114400000000,3695028991
25095,831703,2025-10-19T02:05:59,0,2900000000000,93673769558
25096,832286,2025-10-19T11:20:10,1,332500000000,10840000000
25097,832748,2025-10-19T23:50:45,0,300500000000,9695587588
25098,832903,2025-10-19T13:50:06,1,303900000000,9900000000
25099,833339,2025-10-19T10:10:40,0,200000000000,6462390502
25100,833339,2025-10-19T12:39:20,0,150000000000,4844095082
25101,833339,2025-10-19T13:54:49,0,400000000000,12918005813
25102,833986,2025-10-19T10:33:39,0,232900000000,7525209613
25103,835032,2025-10-19T22:59:03,0,110000000000,3553142983
25104,835032,2025-10-19T23:49:03,0,158500000000,5116133321
25105,835151,2025-10-19T02:27:42,0,110000000000,3553142983
25106,835948,2025-10-19T00:19:21,0,5000000000000,161417488996
25107,836581,2025-10-19T08:31:59,0,300000000000,9693271292
25108,838270,2025-10-19T12:19:46,0,85000000000,2745076235
25109,838537,2025-10-19T01:54:12,0,100000000000,3230671217
25110,838537,2025-10-19T17:40:10,1,505300000000,16471871490
25111,838753,2025-10-19T20:18:38,0,225000000000,7267085299
25112,839090,2025-10-19T07:26:07,1,1503000000000,48995957752
25113,839090,2025-10-19T18:46:33,1,203000000000,6613239510
25114,841888,2025-10-19T23:58:28,0,611000000000,19707439671
25115,842389,2025-10-19T17:54:23,0,498500000000,16100109019
25116,842408,2025-10-19T01:27:39,0,320000000000,10335410203
25117,842896,2025-10-19T09:21:46,0,5000000000000,161527457080
25118,843902,2025-10-19T20:32:22,1,920300000000,30000000000
25119,846119,2025-10-19T22:59:13,0,450000000000,14535584931
25120,846519,2025-10-19T05:26:06,0,200000000000,6461098283
25121,846775,2025-10-19T16:11:20,0,10000000000000,323035687819
25122,846975,2025-10-19T03:24:14,0,800400000000,25857315329
25123,847928,2025-10-19T10:44:38,0,55400000000,1789907969
25124,848354,2025-10-19T07:19:40,0,104400000000,3374444841
25125,848498,2025-10-19T14:22:37,0,2022000000000,65313579474
25126,848498,2025-10-19T16:08:05,0,220000000000,7106785132
25127,848584,2025-10-19T20:08:38,1,800300000000,26092000000
25128,848978,2025-10-19T20:56:56,1,306700000000,10000000002
25129,849631,2025-10-19T11:41:25,0,798500000000,25793424588
25130,849631,2025-10-19T15:19:25,0,698500000000,22561726109
25131,850953,2025-10-19T13:48:49,0,500000000000,16150213001
25132,851506,2025-10-19T08:35:37,0,1000000000000,32305491416
25133,851794,2025-10-19T04:06:46,0,100100000000,3233779690
25134,852115,2025-10-19T22:06:36,1,31500000000,1028092320
25135,852786,2025-10-19T05:59:41,0,53000000000,1712357698
25136,853219,2025-10-19T13:14:49,0,1500000000000,48442521801
25137,853219,2025-10-19T15:14:34,0,660000000000,21314709592
25138,853219,2025-10-19T21:42:46,0,2000000000000,64596313770
25139,853672,2025-10-19T15:04:29,0,2000000000000,64602947057
25140,853672,2025-10-19T18:16:15,0,1000000000000,32299204471
25141,853680,2025-10-19T16:04:24,0,50300000000,1624544601
25142,854366,2025-10-19T17:31:59,0,50000000000,1614645998
25143,854366,2025-10-19T23:19:54,1,120600000000,3930000000
25144,854506,2025-10-19T15:31:57,0,300000000000,9690075637
25145,855368,2025-10-19T23:29:26,0,600000000000,19382141269
25146,855368,2025-10-19T23:56:39,0,500000000000,16129812732
25147,855715,2025-10-19T09:41:29,1,2163600000000,70521569052
25148,855734,2025-10-19T22:26:05,1,245400000000,8000000000
25149,858013,2025-10-19T03:12:13,0,313600000000,10132699591
25150,858169,2025-10-19T00:57:47,1,419300000000,13660000000
25151,858284,2025-10-19T23:52:18,0,593200000000,19135170301
25152,858859,2025-10-19T15:47:25,0,60000000000,1937826562
25153,858859,2025-10-19T17:30:14,1,2401300000000,78200000000
25154,860083,2025-10-19T11:33:47,0,100000000000,3230985617
25155,860378,2025-10-19T16:39:21,1,858900000000,28000000000
25156,860597,2025-10-19T17:50:10,0,200000000000,6459002906
25157,861115,2025-10-19T03:48:11,0,60000000000,1938329484
25158,861213,2025-10-19T08:54:13,0,20000000000000,646155202085
25159,861350,2025-10-19T23:33:58,0,1425000000000,46025121900
25160,861661,2025-10-19T10:33:39,1,4399900000000,143400000000
25161,862333,2025-10-19T16:26:12,0,300000000000,9689132810
25162,862997,2025-10-19T18:17:53,0,50000000000,1614960223
25163,863498,2025-10-19T08:30:48,1,87000000000,2835139830
25164,864235,2025-10-19T02:05:37,0,100300000000,3239820374
25165,864235,2025-10-19T02:46:48,0,107500000000,3472502371
25166,864235,2025-10-19T12:48:36,0,148500000000,4795654132
25167,864235,2025-10-19T16:19:14,0,99000000000,3198053309
25168,865187,2025-10-19T16:11:25,0,2500000000000,80758921954
25169,865771,2025-10-19T21:44:51,0,2200000000000,71055945147
25170,865836,2025-10-19T17:13:45,0,300000000000,9689813564
25171,867083,2025-10-19T19:26:20,0,1000000000000,32302347637
25172,867213,2025-10-19T13:34:15,0,35000000000,1130588239
25173,867868,2025-10-19T00:14:33,0,1400000000000,45196896919
25174,869686,2025-10-19T14:21:30,0,100000000000,3230147352
25175,869952,2025-10-19T12:33:32,0,250000000000,8073491804
25176,870843,2025-10-19T18:07:19,0,100000000000,3229815688
25177,871177,2025-10-19T21:48:48,0,5000000000000,161475946995
25178,871819,2025-10-19T17:41:32,0,1196900000000,38653902895
25179,873610,2025-10-19T00:43:59,0,310000000000,10007884317
25180,873610,2025-10-19T01:38:44,0,315000000000,10174579419
25181,873610,2025-10-19T03:01:24,0,350000000000,11306188423
25182,873610,2025-10-19T04:11:02,1,1650000000000,53752931979
25183,873610,2025-10-19T06:36:38,0,219000000000,7077887619
25184,873610,2025-10-19T22:34:56,0,315000000000,10174909452
25185,873610,2025-10-19T23:13:15,0,505000000000,16313214725
25186,873694,2025-10-19T10:51:29,1,3000000000000,97777198358
25187,874022,2025-10-19T23:31:09,0,256300000000,8278330721
25188,875984,2025-10-19T23:31:39,0,3000000000000,96894993474
25189,876703,2025-10-19T06:44:26,0,399400000000,12911257828
25190,876864,2025-10-19T17:09:42,0,500000000000,16147507267
25191,876864,2025-10-19T17:12:08,0,160800000000,5193740070
25192,877614,2025-10-19T14:47:32,0,1000000000000,32295014534
25193,879103,2025-10-19T01:32:49,0,195000000000,6298344871
25194,879103,2025-10-19T05:59:42,0,199000000000,6429418527
25195,879103,2025-10-19T09:40:14,0,107000000000,3457603256
25196,879103,2025-10-19T13:36:38,0,107000000000,3455678625
25197,879142,2025-10-19T17:58:06,0,618000000000,19960260954
25198,879142,2025-10-19T17:58:20,0,10500000000,339130647
25199,879142,2025-10-19T21:10:53,0,148500000000,4795965194
25200,880334,2025-10-19T18:47:27,0,420000000000,13568819112
25201,881427,2025-10-19T14:47:18,0,3000000000000,96885043602
25202,882833,2025-10-19T01:37:39,0,110000000000,3553027733
25203,882833,2025-10-19T23:30:25,0,120000000000,3875799738
25204,883847,2025-10-19T17:28:49,0,382700000000,12358901254
25205,884107,2025-10-19T18:32:41,0,309600000000,10000806828
25206,884107,2025-10-19T18:37:43,0,330000000000,10658737475
25207,884559,2025-10-19T18:03:41,0,12400000000,400497145
25208,884785,2025-10-19T19:55:01,0,10000000000000,322981568850
25209,885528,2025-10-19T06:31:52,0,20000000000000,646361453226
25210,885698,2025-10-19T13:55:17,0,50000000000,1614750726
25211,885698,2025-10-19T20:42:04,0,5000000000000,161490784425
25212,885743,2025-10-19T20:18:45,0,3000000000000,96894470655
25213,885891,2025-10-19T21:18:49,0,200000000000,6459002906
25214,886243,2025-10-19T01:16:23,1,20105700000000,655300000000
25215,887027,2025-10-19T13:58:54,0,98000000000,3165544405
25216,887027,2025-10-19T16:45:08,0,94700000000,3059048750
25217,887301,2025-10-19T17:48:37,0,310000000000,10011454505
25218,888074,2025-10-19T10:28:53,0,60000000000,1938392369
25219,888127,2025-10-19T11:44:46,0,200000000000,6461761620
25220,888127,2025-10-19T14:41:58,0,150000000000,4845221029
25221,888127,2025-10-19T20:31:54,0,130000000000,4198488049
25222,889196,2025-10-19T22:46:58,0,1000000000000,32299204471
25223,890942,2025-10-19T15:13:47,0,2000000000000,64590029068
25224,891506,2025-10-19T23:04:36,0,110000000000,3552816427
25225,891834,2025-10-19T14:27:14,0,200000000000,6460294705
25226,891946,2025-10-19T18:18:40,0,1500000000000,48448806706
25227,891990,2025-10-19T22:09:56,0,1000000000000,32304616510
25228,892074,2025-10-19T10:03:25,1,2976200000000,97000000000
25229,892607,2025-10-19T15:56:34,0,5000000000000,161485546833
25230,893469,2025-10-19T23:04:21,0,150000000000,4844749673
25231,893782,2025-10-19T13:48:51,0,3500000000000,113051491013
25232,894628,2025-10-19T14:19:03,0,198500000000,6411842495
25233,894716,2025-10-19T23:20:08,0,1012600000000,32652348389
25234,894807,2025-10-19T22:34:31,0,2685000000000,86728990090
25235,895526,2025-10-19T13:46:25,0,3000000000000,96904420585
25236,895561,2025-10-19T08:06:54,0,180000000000,5818197194
25237,895561,2025-10-19T13:16:55,0,150000000000,4845063900
25238,895561,2025-10-19T13:54:15,0,150000000000,4844252180
25239,895561,2025-10-19T17:21:26,0,150000000000,4845063900
25240,895561,2025-10-19T19:43:03,1,696800000000,22716938669
25241,896178,2025-10-19T18:10:05,0,330000000000,10658391772
25242,896848,2025-10-19T22:28:19,0,70000000000,2261164334
25243,897258,2025-10-19T10:47:25,0,100000000000,3230880810
25244,897258,2025-10-19T12:04:47,1,102800000000,3352039446
25245,897258,2025-10-19T13:25:43,0,1000000000000,32295014534
25246,897455,2025-10-19T21:36:10,0,57000000000,1840935233
25247,898252,2025-10-19T20:37:06,0,68000000000,2196132210
25248,898383,2025-10-19T19:17:59,0,100000000000,3230985617
25249,898551,2025-10-19T19:55:07,0,39500000000,1275777196
25250,900246,2025-10-19T09:07:17,1,1849700000000,60289000000
25251,900617,2025-10-19T03:17:41,0,70000000000,2261763301
25252,900864,2025-10-19T04:59:46,1,1249800000000,40740000000
25253,901711,2025-10-19T22:38:50,0,95000000000,3068623485
25254,901711,2025-10-19T23:38:14,0,300000000000,9675380658
25255,901852,2025-10-19T21:39:25,0,320000000000,10335074997
25256,901893,2025-10-19T00:10:53,1,686500000000,22365717729
25257,901893,2025-10-19T14:20:22,0,100000000000,3230147352
25258,901893,2025-10-19T18:25:22,0,100000000000,3230671217
25259,901893,2025-10-19T18:47:47,0,100000000000,3230671217
25260,901904,2025-10-19T23:30:45,0,5000000000000,161528321535
25261,903193,2025-10-19T09:25:00,1,538400000000,17551000000
25262,903249,2025-10-19T22:18:46,0,210000000000,6783052946
25263,904022,2025-10-19T22:07:51,0,80000000000,2583852550
25264,904052,2025-10-19T20:56:32,0,320000000000,10337142010
25265,904117,2025-10-19T01:15:47,0,310000000000,10010805191
25266,904117,2025-10-19T01:36:31,0,999100000000,32271181898
25267,904672,2025-10-19T13:58:10,0,2000000000000,64602947057
25268,904695,2025-10-19T18:03:09,1,751900000000,24511942900
